MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,TP_PPM,DEPTH,R,TYPE
9961,ANNABESSACOOK L,1,2007-06-05,CW,0.02,10.5,1,G
9961,ANNABESSACOOK L,1,2007-06-05,CW,0.053,12.5,1,G
9961,ANNABESSACOOK L,2,2007-06-05,CW,0.011,3,1,C
9961,ANNABESSACOOK L,1,2007-07-02,CW,0.011,2.5,1,G
9961,ANNABESSACOOK L,1,2007-07-02,CW,0.016,4.5,1,G
9961,ANNABESSACOOK L,1,2007-07-02,CW,0.019,0.5,1,G
9961,ANNABESSACOOK L,1,2007-07-02,CW,0.02,6.5,1,G
9961,ANNABESSACOOK L,1,2007-07-02,CW,0.022,8.5,1,G
9961,ANNABESSACOOK L,1,2007-07-02,CW,0.026,10.5,1,G
9961,ANNABESSACOOK L,1,2007-07-02,CW,0.078,12.5,1,G
9961,ANNABESSACOOK L,2,2007-07-02,CW,0.012,5,1,C
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.01,0.5,1,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.01,2.5,1,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.01,2.5,2,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.014,4.5,1,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.015,6.5,2,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.016,8.5,1,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.023,6.5,1,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.065,10.5,1,G
9961,ANNABESSACOOK L,1,2007-08-02,CW,0.2,12.5,1,G
9961,ANNABESSACOOK L,2,2007-08-02,CW,0.013,4,1,C
9961,ANNABESSACOOK L,1,2007-09-05,CW,0.014,6.5,1,G
9961,ANNABESSACOOK L,1,2007-09-05,CW,0.015,2.5,1,G
9961,ANNABESSACOOK L,1,2007-09-05,CW,0.017,4.5,1,G
9961,ANNABESSACOOK L,1,2007-09-05,CW,0.023,0.5,1,G
9961,ANNABESSACOOK L,1,2007-09-05,CW,0.034,8.5,1,G
9961,ANNABESSACOOK L,1,2007-09-05,CW,0.24,10.5,1,G
9961,ANNABESSACOOK L,1,2007-09-05,CW,0.3,12,1,G
9961,ANNABESSACOOK L,2,2007-09-05,CW,0.018,5,1,C
9961,ANNABESSACOOK L,1,2007-10-05,CW,0.016,4.5,1,G
9961,ANNABESSACOOK L,1,2007-10-05,CW,0.017,6.5,1,G
9961,ANNABESSACOOK L,1,2007-10-05,CW,0.018,2.5,1,G
9961,ANNABESSACOOK L,1,2007-10-05,CW,0.02,0.5,1,G
9961,ANNABESSACOOK L,1,2007-10-05,CW,0.021,8.5,1,G
9961,ANNABESSACOOK L,1,2007-10-05,CW,0.23,10.5,1,G
9961,ANNABESSACOOK L,1,2007-10-05,CW,0.35,11.5,1,G
9961,ANNABESSACOOK L,2,2007-10-05,CW,0.016,5,1,C
9961,ANNABESSACOOK L,1,2008-05-14,cw,0.015,0.5,1,G
9961,ANNABESSACOOK L,1,2008-05-14,cw,0.015,6.5,1,G
9961,ANNABESSACOOK L,1,2008-05-14,cw,0.016,2.5,1,G
9961,ANNABESSACOOK L,1,2008-05-14,cw,0.017,4.5,1,G
9961,ANNABESSACOOK L,1,2008-05-14,cw,0.019,8.5,1,G
9961,ANNABESSACOOK L,1,2008-05-14,cw,0.02,11.5,1,G
9961,ANNABESSACOOK L,2,2008-05-14,CW,0.012,5,1,C
9961,ANNABESSACOOK L,1,2008-06-10,cw,0.01,8.5,1,G
9961,ANNABESSACOOK L,1,2008-06-10,cw,0.011,2.5,1,G
9961,ANNABESSACOOK L,1,2008-06-10,cw,0.012,4.5,1,G
9961,ANNABESSACOOK L,1,2008-06-10,cw,0.013,6.5,1,G
9961,ANNABESSACOOK L,1,2008-06-10,cw,0.014,0.5,1,G
9961,ANNABESSACOOK L,1,2008-06-10,cw,0.054,11.5,1,G
9961,ANNABESSACOOK L,2,2008-06-10,CW,0.009,4,1,C
9961,ANNABESSACOOK L,1,2008-07-07,cw,0.009,2.5,1,G
9961,ANNABESSACOOK L,1,2008-07-07,cw,0.013,4.5,1,G
9961,ANNABESSACOOK L,1,2008-07-07,cw,0.015,6.5,1,G
9961,ANNABESSACOOK L,1,2008-07-07,cw,0.021,8.5,1,G
9961,ANNABESSACOOK L,1,2008-07-07,cw,0.044,0.5,1,G
9961,ANNABESSACOOK L,1,2008-07-07,cw,0.11,11.5,1,G
9961,ANNABESSACOOK L,2,2008-07-07,CW,0.01,5,1,C
9961,ANNABESSACOOK L,1,2008-08-05,cw,0.01,2.5,1,G
9961,ANNABESSACOOK L,1,2008-08-05,cw,0.011,4.5,1,G
9961,ANNABESSACOOK L,1,2008-08-05,cw,0.011,6.5,1,G
9961,ANNABESSACOOK L,1,2008-08-05,cw,0.012,0.5,2,G
9961,ANNABESSACOOK L,1,2008-08-05,cw,0.016,0.5,1,G
9961,ANNABESSACOOK L,1,2008-08-05,cw,0.027,8.5,1,G
9961,ANNABESSACOOK L,1,2008-08-05,cw,0.28,11.5,1,G
9961,ANNABESSACOOK L,2,2008-08-05,CW,0.012,5,1,C
9961,ANNABESSACOOK L,2,2008-08-05,CW,0.012,5,2,C
9961,ANNABESSACOOK L,1,2008-09-05,CW,0.013,2.5,1,G
9961,ANNABESSACOOK L,1,2008-09-05,CW,0.013,2.5,2,G
9961,ANNABESSACOOK L,1,2008-09-05,CW,0.013,6.5,1,G
9961,ANNABESSACOOK L,1,2008-09-05,CW,0.015,4.5,1,G
9961,ANNABESSACOOK L,1,2008-09-05,CW,0.016,0.5,1,G
9961,ANNABESSACOOK L,1,2008-09-05,CW,0.03,8.5,1,G
9961,ANNABESSACOOK L,1,2008-09-05,CW,0.31,11.5,1,G
9961,ANNABESSACOOK L,2,2008-09-05,CW,0.013,5,2,C
9961,ANNABESSACOOK L,2,2008-09-05,CW,0.015,5,1,C
9961,ANNABESSACOOK L,1,2008-10-03,CW,0.017,2.5,1,G
9961,ANNABESSACOOK L,1,2008-10-03,CW,0.017,8.5,1,G
9961,ANNABESSACOOK L,1,2008-10-03,CW,0.018,4.5,1,G
9961,ANNABESSACOOK L,1,2008-10-03,CW,0.018,6.5,1,G
9961,ANNABESSACOOK L,1,2008-10-03,CW,0.022,0.5,1,G
9961,ANNABESSACOOK L,1,2008-10-03,CW,0.23,11.5,1,G
9961,ANNABESSACOOK L,2,2008-10-03,CW,0.015,5,1,C
9961,ANNABESSACOOK L,1,2009-05-18,CW,0.013,0.5,1,G
9961,ANNABESSACOOK L,1,2009-05-18,CW,0.013,2.5,1,G
9961,ANNABESSACOOK L,1,2009-05-18,CW,0.013,6.5,1,G
9961,ANNABESSACOOK L,1,2009-05-18,CW,0.014,4.5,1,G
9961,ANNABESSACOOK L,1,2009-05-18,CW,0.014,8.5,1,G
9961,ANNABESSACOOK L,1,2009-05-18,CW,0.033,11.5,1,G
9961,ANNABESSACOOK L,2,2009-05-18,CW,0.013,6,1,C
9961,ANNABESSACOOK L,1,2009-06-08,CW,0.01,4.5,1,G
9961,ANNABESSACOOK L,1,2009-06-08,CW,0.012,0.5,1,G
9961,ANNABESSACOOK L,1,2009-06-08,CW,0.013,2.5,1,G
9961,ANNABESSACOOK L,1,2009-06-08,CW,0.019,8.5,1,G
9961,ANNABESSACOOK L,1,2009-06-08,CW,0.026,11.5,1,G
9961,ANNABESSACOOK L,1,2009-06-08,CW,0.039,6.5,1,G
9961,ANNABESSACOOK L,2,2009-06-08,CW,0.012,5,1,C
9961,ANNABESSACOOK L,1,2009-07-09,CW,0.011,6.5,1,G
9961,ANNABESSACOOK L,1,2009-07-09,CW,0.013,8.5,1,G
9961,ANNABESSACOOK L,1,2009-07-09,CW,0.014,4.5,1,G
9961,ANNABESSACOOK L,1,2009-07-09,CW,0.014,4.5,2,G
9961,ANNABESSACOOK L,1,2009-07-09,CW,0.018,2.5,1,G
9961,ANNABESSACOOK L,1,2009-07-09,CW,0.019,0.5,1,G
9961,ANNABESSACOOK L,1,2009-07-09,CW,0.075,11.5,1,G
9961,ANNABESSACOOK L,2,2009-07-09,CW,0.012,5,1,C
9961,ANNABESSACOOK L,1,2009-08-12,CW,0.012,4.5,1,G
9961,ANNABESSACOOK L,1,2009-08-12,CW,0.014,0.5,1,G
9961,ANNABESSACOOK L,1,2009-08-12,CW,0.014,2.5,1,G
9961,ANNABESSACOOK L,1,2009-08-12,CW,0.014,6.5,1,G
9961,ANNABESSACOOK L,1,2009-08-12,CW,0.043,8.5,1,G
9961,ANNABESSACOOK L,1,2009-08-12,CW,0.15,11.5,1,G
9961,ANNABESSACOOK L,2,2009-08-12,CW,0.015,5,1,C
9961,ANNABESSACOOK L,1,2009-09-10,CW,0.016,6.5,1,G
9961,ANNABESSACOOK L,1,2009-09-10,CW,0.018,4.5,1,G
9961,ANNABESSACOOK L,1,2009-09-10,CW,0.02,0.5,1,G
9961,ANNABESSACOOK L,1,2009-09-10,CW,0.02,2.5,1,G
9961,ANNABESSACOOK L,1,2009-09-10,CW,0.097,8.5,1,G
9961,ANNABESSACOOK L,1,2009-09-10,CW,0.29,11.5,1,G
9961,ANNABESSACOOK L,2,2009-09-10,CW,0.02,6,1,C
9961,ANNABESSACOOK L,1,2009-10-14,CW,0.016,8.5,1,G
9961,ANNABESSACOOK L,1,2009-10-14,CW,0.017,11.5,1,G
9961,ANNABESSACOOK L,1,2009-10-14,CW,0.018,2.5,1,G
9961,ANNABESSACOOK L,1,2009-10-14,CW,0.018,4.5,1,G
9961,ANNABESSACOOK L,1,2009-10-14,CW,0.018,6.5,1,G
9961,ANNABESSACOOK L,1,2009-10-14,CW,0.02,0.5,1,G
9961,ANNABESSACOOK L,2,2009-10-14,CW,0.019,5.5,1,C
9961,ANNABESSACOOK L,1,2010-05-17,CW,0.017,8.5,1,G
9961,ANNABESSACOOK L,1,2010-05-17,CW,0.018,0.5,1,G
9961,ANNABESSACOOK L,1,2010-05-17,CW,0.02,11.5,1,G
9961,ANNABESSACOOK L,1,2010-05-17,CW,0.022,2.5,1,G
9961,ANNABESSACOOK L,1,2010-05-17,CW,0.024,5.5,1,G
9961,ANNABESSACOOK L,2,2010-05-17,CW,0.021,6,1,C
9961,ANNABESSACOOK L,1,2010-06-02,CW,0.013,5.5,1,G
9961,ANNABESSACOOK L,1,2010-06-02,CW,0.015,2.5,1,G
9961,ANNABESSACOOK L,1,2010-06-02,CW,0.019,0.5,1,G
9961,ANNABESSACOOK L,1,2010-06-02,CW,0.023,8.5,1,G
9961,ANNABESSACOOK L,1,2010-06-02,CW,0.023,8.5,2,G
9961,ANNABESSACOOK L,1,2010-06-02,CW,0.037,11.5,1,G
9961,ANNABESSACOOK L,2,2010-06-02,CW,0.015,5,1,C
9961,ANNABESSACOOK L,1,2010-07-07,CW,0.01,0.5,1,G
9961,ANNABESSACOOK L,1,2010-07-07,CW,0.012,2.5,1,G
9961,ANNABESSACOOK L,1,2010-07-07,CW,0.02,5.5,1,G
9961,ANNABESSACOOK L,1,2010-07-07,CW,0.024,8.5,1,G
9961,ANNABESSACOOK L,1,2010-07-07,CW,0.18,11.5,1,G
9961,ANNABESSACOOK L,2,2010-07-07,CW,0.011,5.5,1,C
9961,ANNABESSACOOK L,2,2010-07-07,CW,0.012,5.5,2,C
9961,ANNABESSACOOK L,1,2010-08-04,CW,0.013,2.5,1,G
9961,ANNABESSACOOK L,1,2010-08-04,CW,0.014,0.5,1,G
9961,ANNABESSACOOK L,1,2010-08-04,CW,0.014,4.5,1,G
9961,ANNABESSACOOK L,1,2010-08-04,CW,0.016,6.5,1,G
9961,ANNABESSACOOK L,1,2010-08-04,CW,0.016,6.5,2,G
9961,ANNABESSACOOK L,1,2010-08-04,CW,0.037,8.5,1,G
9961,ANNABESSACOOK L,1,2010-08-04,CW,0.355,11.5,1,G
9961,ANNABESSACOOK L,2,2010-08-04,CW,0.018,5,1,C
9961,ANNABESSACOOK L,1,2010-09-09,CW,0.012,5.5,1,G
9961,ANNABESSACOOK L,1,2010-09-09,CW,0.016,0.5,1,G
9961,ANNABESSACOOK L,1,2010-09-09,CW,0.016,2.5,1,G
9961,ANNABESSACOOK L,1,2010-09-09,CW,0.036,8.5,1,G
9961,ANNABESSACOOK L,1,2010-09-09,CW,0.5,11.5,1,G
9961,ANNABESSACOOK L,2,2010-09-09,CW,0.022,5,1,C
9961,ANNABESSACOOK L,1,2010-10-05,CW,0.021,8.5,1,G
9961,ANNABESSACOOK L,1,2010-10-05,CW,0.025,5.5,1,G
9961,ANNABESSACOOK L,1,2010-10-05,CW,0.026,0.5,1,G
9961,ANNABESSACOOK L,1,2010-10-05,CW,0.028,2.5,1,G
9961,ANNABESSACOOK L,1,2010-10-05,CW,0.029,11.5,1,G
9961,ANNABESSACOOK L,2,2010-10-05,CW,0.034,5,1,C
9961,ANNABESSACOOK L,1,2011-05-23,CW,0.014,0.5,1,G
9961,ANNABESSACOOK L,1,2011-05-23,CW,0.015,2.5,1,G
9961,ANNABESSACOOK L,1,2011-05-23,CW,0.015,5.5,1,G
9961,ANNABESSACOOK L,1,2011-05-23,CW,0.015,8.5,1,G
9961,ANNABESSACOOK L,1,2011-05-23,CW,0.025,11.5,1,G
9961,ANNABESSACOOK L,2,2011-05-23,CW,0.02,6,1,C
9961,ANNABESSACOOK L,1,2011-06-08,CW,0.01,0.5,1,G
9961,ANNABESSACOOK L,1,2011-06-08,CW,0.012,2.5,1,G
9961,ANNABESSACOOK L,1,2011-06-08,CW,0.013,5.5,1,G
9961,ANNABESSACOOK L,1,2011-06-08,CW,0.013,5.5,2,G
9961,ANNABESSACOOK L,1,2011-06-08,CW,0.014,8.5,1,G
9961,ANNABESSACOOK L,1,2011-06-08,CW,0.034,11.5,1,G
9961,ANNABESSACOOK L,2,2011-06-08,CW,0.021,5,1,C
9961,ANNABESSACOOK L,1,2011-07-05,CW,0.013,0.5,1,G
9961,ANNABESSACOOK L,1,2011-07-05,CW,0.015,5.5,1,G
9961,ANNABESSACOOK L,1,2011-07-05,CW,0.015,8.5,1,G
9961,ANNABESSACOOK L,1,2011-07-05,CW,0.019,2.5,1,G
9961,ANNABESSACOOK L,1,2011-07-05,CW,0.044,11.5,1,G
9961,ANNABESSACOOK L,2,2011-07-05,CW,0.016,5,1,C
9961,ANNABESSACOOK L,1,2011-08-05,CW,0.012,0.5,1,G
9961,ANNABESSACOOK L,1,2011-08-05,CW,0.014,2.5,1,G
9961,ANNABESSACOOK L,1,2011-08-05,CW,0.02,5.5,1,G
9961,ANNABESSACOOK L,1,2011-08-05,CW,0.041,8.5,1,G
9961,ANNABESSACOOK L,1,2011-08-05,CW,0.14,11.5,1,G
9961,ANNABESSACOOK L,2,2011-08-05,CW,0.017,5,1,C
9961,ANNABESSACOOK L,1,2011-09-09,CW,0.14,11.5,1,G
9961,ANNABESSACOOK L,2,2011-09-09,CW,99.999,999.9,1,C
9961,ANNABESSACOOK L,1,2012-05-23,CW,0.011,2.5,1,G
9961,ANNABESSACOOK L,1,2012-05-23,CW,0.013,8.5,1,G
9961,ANNABESSACOOK L,1,2012-05-23,CW,0.014,0.5,1,G
9961,ANNABESSACOOK L,1,2012-05-23,CW,0.014,5.5,1,G
9961,ANNABESSACOOK L,1,2012-05-23,CW,0.029,11.5,1,G
9961,ANNABESSACOOK L,2,2012-05-23,CW,0.014,5,1,C
9961,ANNABESSACOOK L,1,2012-06-15,CW,0.012,5.5,1,G
9961,ANNABESSACOOK L,1,2012-06-15,CW,0.013,0.5,1,G
9961,ANNABESSACOOK L,1,2012-06-15,CW,0.014,2.5,1,G
9961,ANNABESSACOOK L,1,2012-06-15,CW,0.016,8.5,1,G
9961,ANNABESSACOOK L,1,2012-06-15,CW,0.052,11.5,1,G
9961,ANNABESSACOOK L,2,2012-06-15,CW,0.013,5,1,C
9961,ANNABESSACOOK L,1,2012-07-12,CW,0.01,0.5,1,G
9961,ANNABESSACOOK L,1,2012-07-12,CW,0.013,2.5,1,G
9961,ANNABESSACOOK L,1,2012-07-12,CW,0.015,5.5,1,G
9961,ANNABESSACOOK L,1,2012-07-12,CW,0.016,8.5,1,G
9961,ANNABESSACOOK L,1,2012-07-12,CW,0.071,11.5,1,G
9961,ANNABESSACOOK L,2,2012-07-12,CW,0.012,4.5,1,C
9961,ANNABESSACOOK L,1,2012-08-21,CW,0.011,2.5,1,G
9961,ANNABESSACOOK L,1,2012-08-21,CW,0.012,0.5,1,G
9961,ANNABESSACOOK L,1,2012-08-21,CW,0.012,5.5,1,G
9961,ANNABESSACOOK L,1,2012-08-21,CW,0.012,5.5,2,G
9961,ANNABESSACOOK L,1,2012-08-21,CW,0.025,8.5,1,G
9961,ANNABESSACOOK L,1,2012-08-21,CW,0.23,11.5,1,G
9961,ANNABESSACOOK L,2,2012-08-21,CW,0.014,5,1,C
9961,ANNABESSACOOK L,1,2012-09-17,CW,0.016,2.5,1,G
9961,ANNABESSACOOK L,1,2012-09-17,CW,0.016,2.5,2,G
9961,ANNABESSACOOK L,1,2012-09-17,CW,0.017,5.5,1,G
9961,ANNABESSACOOK L,1,2012-09-17,CW,0.02,0.5,1,G
9961,ANNABESSACOOK L,1,2012-09-17,CW,0.02,8.5,1,G
9961,ANNABESSACOOK L,1,2012-09-17,CW,0.27,11.5,1,G
9961,ANNABESSACOOK L,2,2012-09-17,CW,0.019,5,1,C
9961,ANNABESSACOOK L,1,2012-10-24,CW,0.019,8.5,1,G
9961,ANNABESSACOOK L,1,2012-10-24,CW,0.02,11.5,1,G
9961,ANNABESSACOOK L,1,2012-10-24,CW,0.021,5.5,1,G
9961,ANNABESSACOOK L,1,2012-10-24,CW,0.022,2.5,1,G
9961,ANNABESSACOOK L,1,2012-10-24,CW,0.026,0.5,1,G
9961,ANNABESSACOOK L,2,2012-10-24,CW,0.028,5,1,C
9961,ANNABESSACOOK L,1,2013-05-23,CW,0.014,8,1,G
9961,ANNABESSACOOK L,1,2013-05-23,CW,0.022,9,1,C
9961,ANNABESSACOOK L,1,2013-05-23,CW,0.032,11.5,1,G
9961,ANNABESSACOOK L,2,2013-05-23,CW,0.013,6,1,C
9961,ANNABESSACOOK L,1,2013-06-14,CW,0.016,8,1,G
9961,ANNABESSACOOK L,1,2013-06-14,CW,0.039,11.5,1,G
9961,ANNABESSACOOK L,2,2013-06-14,CW,0.017,5,1,C
9961,ANNABESSACOOK L,1,2013-07-02,CW,0.013,6,1,G
9961,ANNABESSACOOK L,1,2013-07-02,CW,0.017,2,1,G
9961,ANNABESSACOOK L,1,2013-07-02,CW,0.017,8,1,G
9961,ANNABESSACOOK L,1,2013-07-02,CW,0.031,11.5,1,G
9961,ANNABESSACOOK L,2,2013-07-02,CW,0.018,4,1,C
9961,ANNABESSACOOK L,1,2013-08-05,CW,0.014,0.5,1,G
9961,ANNABESSACOOK L,1,2013-08-05,CW,0.014,2.5,1,G
9961,ANNABESSACOOK L,1,2013-08-05,CW,0.022,5.5,1,G
9961,ANNABESSACOOK L,1,2013-08-05,CW,0.076,8.5,1,G
9961,ANNABESSACOOK L,1,2013-08-05,CW,0.15,11.5,1,G
9961,ANNABESSACOOK L,2,2013-08-05,CW,0.014,4,1,C
9961,ANNABESSACOOK L,1,2013-08-20,CW,0.013,5.5,1,G
9961,ANNABESSACOOK L,1,2013-08-20,CW,0.015,2.5,2,G
9961,ANNABESSACOOK L,1,2013-08-20,CW,0.016,2.5,1,G
9961,ANNABESSACOOK L,1,2013-08-20,CW,0.02,0.5,1,G
9961,ANNABESSACOOK L,1,2013-08-20,CW,0.097,8.5,1,G
9961,ANNABESSACOOK L,1,2013-08-20,CW,0.2,11.5,1,G
9961,ANNABESSACOOK L,2,2013-08-20,CW,0.02,5,1,C
9961,ANNABESSACOOK L,1,2013-09-20,CW,0.015,0.5,1,G
9961,ANNABESSACOOK L,1,2013-09-20,CW,0.016,5.5,1,G
9961,ANNABESSACOOK L,1,2013-09-20,CW,0.017,2.5,1,G
9961,ANNABESSACOOK L,1,2013-09-20,CW,0.051,8.5,1,G
9961,ANNABESSACOOK L,1,2013-09-20,CW,0.3,11.5,1,G
9961,ANNABESSACOOK L,2,2013-09-20,CW,0.013,5,1,C
9961,ANNABESSACOOK L,1,2013-10-10,CW,0.017,8,1,C
9961,ANNABESSACOOK L,1,2013-10-10,CW,0.019,8,2,C
9961,ANNABESSACOOK L,1,2014-05-22,CW,0.019,8,1,C
9961,ANNABESSACOOK L,1,2014-05-22,CW,0.026,11.5,1,G
9961,ANNABESSACOOK L,2,2014-05-22,CW,0.017,5,1,C
9961,ANNABESSACOOK L,1,2014-06-25,CW,0.016,6,1,C
9961,ANNABESSACOOK L,1,2014-06-25,CW,0.026,8,1,G
9961,ANNABESSACOOK L,1,2014-06-25,CW,0.03,11.5,1,G
9961,ANNABESSACOOK L,2,2014-06-25,CW,0.016,5.5,1,C
9961,ANNABESSACOOK L,1,2014-07-24,CW,0.012,2,1,G
9961,ANNABESSACOOK L,1,2014-07-24,CW,0.015,6,1,G
9961,ANNABESSACOOK L,1,2014-07-24,CW,0.029,8,1,G
9961,ANNABESSACOOK L,2,2014-07-24,CW,0.021,5,1,C
9961,ANNABESSACOOK L,1,2014-08-06,CW,0.013,0.5,1,G
9961,ANNABESSACOOK L,1,2014-08-06,CW,0.013,2.5,1,G
9961,ANNABESSACOOK L,1,2014-08-06,CW,0.015,5.5,1,G
9961,ANNABESSACOOK L,1,2014-08-06,CW,0.043,8.5,1,G
9961,ANNABESSACOOK L,1,2014-08-06,CW,0.23,11.5,1,G
9961,ANNABESSACOOK L,2,2014-08-06,CW,0.017,5.5,1,C
9961,ANNABESSACOOK L,2,2014-08-20,CW,0.018,5,1,C
9961,ANNABESSACOOK L,1,2014-09-05,CW,0.014,0.5,1,G
9961,ANNABESSACOOK L,1,2014-09-05,CW,0.018,2.5,1,G
9961,ANNABESSACOOK L,1,2014-09-05,CW,0.024,5.5,1,G
9961,ANNABESSACOOK L,1,2014-09-05,CW,0.078,8.5,1,G
9961,ANNABESSACOOK L,1,2014-09-05,CW,0.32,11.5,1,G
9961,ANNABESSACOOK L,1,2014-10-06,CW,0.016,8,1,C
9961,ANNABESSACOOK L,1,2014-10-06,CW,0.02,8,2,C
9961,ANNABESSACOOK L,1,2014-10-06,CW,0.13,11,1,G
9961,ANNABESSACOOK L,2,2014-10-06,CW,0.026,5,1,C
9961,ANNABESSACOOK L,1,2015-05-21,CW,0.013,7,1,C
9961,ANNABESSACOOK L,1,2015-05-21,CW,0.023,11.5,1,G
9961,ANNABESSACOOK L,2,2015-05-21,CW,0.016,5,1,C
9961,ANNABESSACOOK L,1,2015-06-15,CW,0.01,6,1,C
9961,ANNABESSACOOK L,1,2015-06-15,CW,0.013,8,1,G
9961,ANNABESSACOOK L,1,2015-06-15,CW,0.024,11.5,1,G
9961,ANNABESSACOOK L,2,2015-06-15,CW,0.017,5,1,C
9961,ANNABESSACOOK L,1,2015-07-06,CW,0.013,6,1,C
9961,ANNABESSACOOK L,1,2015-07-06,CW,0.022,8,1,G
9961,ANNABESSACOOK L,1,2015-07-06,CW,0.12,11.5,1,G
9961,ANNABESSACOOK L,2,2015-07-06,CW,0.01,5,1,C
9961,ANNABESSACOOK L,1,2015-07-16,CW,0.01,2.5,1,G
9961,ANNABESSACOOK L,1,2015-07-16,CW,0.011,0.5,1,G
9961,ANNABESSACOOK L,1,2015-07-16,CW,0.015,6.5,1,G
9961,ANNABESSACOOK L,1,2015-07-16,CW,0.019,8.5,1,G
9961,ANNABESSACOOK L,1,2015-07-16,CW,0.12,11.5,1,G
9961,ANNABESSACOOK L,2,2015-07-16,CW,0.012,5,1,C
9961,ANNABESSACOOK L,1,2015-08-11,CW,0.011,0.5,1,G
9961,ANNABESSACOOK L,1,2015-08-11,CW,0.011,2.5,1,G
9961,ANNABESSACOOK L,1,2015-08-11,CW,0.023,6.5,1,G
9961,ANNABESSACOOK L,1,2015-08-11,CW,0.024,8.5,1,G
9961,ANNABESSACOOK L,1,2015-08-11,CW,0.18,11.5,1,G
9961,ANNABESSACOOK L,2,2015-08-11,CW,0.015,5.5,1,C
9961,ANNABESSACOOK L,1,2015-09-09,CW,0.015,0.5,1,G
9961,ANNABESSACOOK L,1,2015-09-09,CW,0.018,6.5,1,G
9961,ANNABESSACOOK L,1,2015-09-09,CW,0.02,2.5,1,G
9961,ANNABESSACOOK L,1,2015-09-09,CW,0.11,8.5,1,G
9961,ANNABESSACOOK L,1,2015-09-09,CW,0.35,11.5,1,G
9961,ANNABESSACOOK L,2,2015-09-09,CW,0.021,5,1,C
9961,ANNABESSACOOK L,1,2015-10-08,CW,0.022,10,1,C
9961,ANNABESSACOOK L,1,2015-10-08,CW,0.022,10,2,C
9961,ANNABESSACOOK L,2,2015-10-08,CW,0.017,6,1,C
9961,ANNABESSACOOK L,1,2016-05-04,CW,0.014,10,1,C
9961,ANNABESSACOOK L,1,2016-05-04,CW,0.015,11.5,1,G
9961,ANNABESSACOOK L,2,2016-05-04,CW,0.015,6,1,C
9961,ANNABESSACOOK L,1,2016-06-01,CW,0.012,5,1,C
9961,ANNABESSACOOK L,1,2016-06-01,CW,0.012,8,1,G
9961,ANNABESSACOOK L,1,2016-06-01,CW,0.03,11.5,1,G
9961,ANNABESSACOOK L,2,2016-06-01,CW,0.021,4,1,C
9961,ANNABESSACOOK L,1,2016-07-06,CW,0.014,6,1,C
9961,ANNABESSACOOK L,1,2016-07-06,CW,0.021,8,1,G
9961,ANNABESSACOOK L,1,2016-07-06,CW,0.048,11.5,1,G
9961,ANNABESSACOOK L,2,2016-07-06,CW,0.015,5.5,1,C
9961,ANNABESSACOOK L,1,2016-08-03,CW,0.007,0.5,1,G
9961,ANNABESSACOOK L,1,2016-08-03,CW,0.009,2.5,1,G
9961,ANNABESSACOOK L,1,2016-08-03,CW,0.017,6.5,1,G
9961,ANNABESSACOOK L,1,2016-08-03,CW,0.023,8.5,1,G
9961,ANNABESSACOOK L,1,2016-08-03,CW,0.23,11.5,1,G
9961,ANNABESSACOOK L,1,2016-08-03,CW,0.23,11.5,2,G
9961,ANNABESSACOOK L,2,2016-08-03,CW,0.013,5,1,C
9961,ANNABESSACOOK L,2,2016-08-03,CW,0.018,5,2,C
9961,ANNABESSACOOK L,1,2016-08-31,CW,0.013,0.5,1,G
9961,ANNABESSACOOK L,1,2016-08-31,CW,0.017,2.5,1,G
9961,ANNABESSACOOK L,1,2016-08-31,CW,0.018,6.5,1,G
9961,ANNABESSACOOK L,1,2016-08-31,CW,0.04,8.5,1,G
9961,ANNABESSACOOK L,1,2016-08-31,CW,0.24,11.5,1,G
9961,ANNABESSACOOK L,2,2016-08-31,CW,0.031,5,1,C
9961,ANNABESSACOOK L,1,2016-09-29,CW,0.021,8,1,C
9961,ANNABESSACOOK L,1,2016-09-29,CW,0.022,8,2,C
9961,ANNABESSACOOK L,1,2016-09-29,CW,0.39,11.5,1,G
9961,ANNABESSACOOK L,2,2016-10-19,CW,0.024,5,1,C
9961,ANNABESSACOOK L,1,2017-05-12,CW,0.015,9,1,C
9961,ANNABESSACOOK L,1,2017-05-12,CW,0.017,11.5,1,G
9961,ANNABESSACOOK L,2,2017-05-12,CW,0.015,6,1,C
9961,ANNABESSACOOK L,1,2017-06-08,CW,0.011,8,1,C
9961,ANNABESSACOOK L,1,2017-06-08,CW,0.012,8,1,G
9961,ANNABESSACOOK L,1,2017-06-08,CW,0.032,11.5,1,G
9961,ANNABESSACOOK L,2,2017-06-08,CW,0.011,6,1,C
9961,ANNABESSACOOK L,1,2017-07-06,CW,0.014,6,1,C
9961,ANNABESSACOOK L,1,2017-07-06,CW,0.017,9.5,1,G
9961,ANNABESSACOOK L,1,2017-07-06,CW,0.021,7.5,1,G
