"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","TP_PPM","REP","LAB","COUNT","QUAL"
"PLEASANT (MU",5254.00,1.00,2007-10-1 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-10-1 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-10-1 0:00:00,"CW",3.00,7.00,"G",0.01,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-10-1 0:00:00,"CW",3.00,8.50,"G",0.08,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-11-2 0:00:00,"CW",3.00,1.00,"G",0.02,"2","D",1.00,"R"
"PLEASANT (MU",5254.00,1.00,2007-11-2 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-11-2 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-11-2 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-11-2 0:00:00,"CW",3.00,7.00,"G",0.02,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,1.00,2007-11-2 0:00:00,"CW",3.00,8.50,"G",0.03,"1","D",5.00,"PG"
"PLEASANT (MU",5254.00,3.00,2007-5-29 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",2.00,"SG"
"PLEASANT (MU",5254.00,3.00,2007-5-29 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",2.00,"BG"
"PLEASANT (MU",5254.00,3.00,2007-6-21 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",2.00,"SG"
"PLEASANT (MU",5254.00,3.00,2007-6-21 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",2.00,"BG"
"PLEASANT (MU",5254.00,3.00,2007-7-16 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",2.00,"SG"
"PLEASANT (MU",5254.00,3.00,2007-7-16 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",2.00,"BG"
"PLEASANT (MU",5254.00,3.00,2007-8-10 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",2.00,"SG"
"PLEASANT (MU",5254.00,3.00,2007-8-10 0:00:00,"CW",3.00,2.50,"G",0.01,"1","D",2.00,"BG"
"PLEASANT (MU",5254.00,3.00,2007-9-12 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",2.00,"SG"
"PLEASANT (MU",5254.00,3.00,2007-9-12 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",2.00,"BG"
"PLEASANT (MU",5254.00,3.00,2007-10-1 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",2.00,"SG"
"PLEASANT (MU",5254.00,3.00,2007-10-1 0:00:00,"CW",3.00,2.50,"G",0.01,"1","D",2.00,"BG"
"PLEASANT (MU",5254.00,3.00,2007-11-2 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",2.00,"SG"
"PLEASANT (MU",5254.00,3.00,2007-11-2 0:00:00,"CW",3.00,1.00,"G",0.02,"2","D",1.00,"R"
"PLEASANT (MU",5254.00,3.00,2007-11-2 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1976-4-20 0:00:00,"CW",,,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-5-18 0:00:00,"CW",,8.80,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-6-13 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-6-28 0:00:00,"CW",,,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-7-11 0:00:00,"CW",,,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-8-6 0:00:00,"CW",,8.00,"C",0.03,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-8-25 0:00:00,"CW",,8.00,"C",0.03,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-9-6 0:00:00,"CW",,,"C",0.03,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-9-16 0:00:00,"CW",,9.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-10-5 0:00:00,"CW",,6.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1976-10-19 0:00:00,"CW",,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1977-9-19 0:00:00,,,5.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1977-9-27 0:00:00,,,2.00,"G",0.02,"1","DEP LAB",1.00,"SG"
"PLEASANT (MUD) P",5254.00,1.00,1977-10-12 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1977-10-12 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1977-11-21 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1977-11-21 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-1-16 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-1-16 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-2-21 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-2-21 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-3-20 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-3-20 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-6-1 0:00:00,,,5.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1978-6-29 0:00:00,,,3.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1978-6-29 0:00:00,,,5.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-15 0:00:00,,,3.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-15 0:00:00,,,5.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-31 0:00:00,,,1.00,"G",0.01,"2","DEP LAB",1.00,"R"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-31 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-31 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-31 0:00:00,,,3.00,"G",0.01,"2","DEP LAB",1.00,"R"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-31 0:00:00,,,5.00,"G",0.01,"2","DEP LAB",1.00,"R"
"PLEASANT (MUD) P",5254.00,1.00,1978-8-31 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1978-9-28 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-9-28 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-10-17 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",1.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1978-11-16 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1978-11-16 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1978-11-16 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-1-10 0:00:00,,,5.00,"C",0.04,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1979-4-20 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-4-20 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-4-20 0:00:00,,,5.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1979-4-20 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-5-9 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-5-9 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-5-9 0:00:00,,,6.00,"G",0.04,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-5-30 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-5-30 0:00:00,,,4.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-5-30 0:00:00,,,7.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-6-12 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-6-12 0:00:00,,,4.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-6-12 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-6-28 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-6-28 0:00:00,,,4.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-6-28 0:00:00,,,7.00,"G",0.03,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-7-10 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-7-10 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-7-10 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-7-27 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-7-27 0:00:00,,,4.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-7-27 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-8-7 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-8-7 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-8-7 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-8-31 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-8-31 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-8-31 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-9-17 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-9-17 0:00:00,,,4.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-9-17 0:00:00,,,7.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-10-1 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-10-1 0:00:00,,,4.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-10-1 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-10-19 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-10-19 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-10-19 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-11-9 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-11-9 0:00:00,,,4.00,"G",0.05,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1979-11-9 0:00:00,,,7.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-2-11 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-2-11 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-2-11 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-4-22 0:00:00,,,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1980-4-22 0:00:00,,,7.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1980-5-15 0:00:00,,,1.00,"G",0.03,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-5-15 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-5-15 0:00:00,,,7.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1980-5-15 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-6-5 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-6-5 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-6-5 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-6-19 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-6-19 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-6-19 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-7-10 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-7-10 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-7-10 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-7-24 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-7-24 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-7-24 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-8-6 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-8-6 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-8-6 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-8-22 0:00:00,,,1.00,"G",0.04,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-8-22 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-8-22 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-9-4 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-9-4 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-9-4 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-10-7 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-10-7 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-10-7 0:00:00,,,6.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-11-7 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-11-7 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1980-11-7 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-3-26 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",2.00,"SG"
"PLEASANT (MUD) P",5254.00,1.00,1981-3-26 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"PLEASANT (MUD) P",5254.00,1.00,1981-3-26 0:00:00,,,6.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1981-4-28 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-4-28 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-4-28 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-6-2 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-6-2 0:00:00,,,4.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-6-2 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-6-29 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-6-29 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-6-29 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-8-21 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-8-21 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-8-21 0:00:00,,,6.50,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-10-6 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-10-6 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1981-10-6 0:00:00,,,6.50,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-3-18 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-3-18 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-3-18 0:00:00,,,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1982-3-18 0:00:00,,,6.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-5-11 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-5-11 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-5-11 0:00:00,,,7.00,"C",0.10,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1982-5-11 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-6-9 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-6-9 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-6-9 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-7-15 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-7-15 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-7-15 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-7-15 0:00:00,,,8.00,"G",0.11,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-8-19 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-8-19 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-8-19 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-8-19 0:00:00,,,7.00,"G",0.04,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-9-16 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-9-16 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-9-16 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-9-16 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-10-13 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-10-13 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-10-13 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1982-10-13 0:00:00,,,8.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1983-6-8 0:00:00,,,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1984-7-11 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-7-11 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-7-11 0:00:00,,,5.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-7-11 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-7-11 0:00:00,,,9.00,"G",0.04,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-8-30 0:00:00,,,1.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-8-30 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-8-30 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-8-30 0:00:00,,,7.00,"G",0.12,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1984-8-30 0:00:00,,,9.00,"G",0.56,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1985-5-21 0:00:00,,,7.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"PLEASANT (MUD) P",5254.00,1.00,1985-8-7 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1985-8-7 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1985-8-7 0:00:00,,,5.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1985-8-7 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1985-8-7 0:00:00,,,8.00,"G",0.17,"1","DEP LAB",5.00,"PG"
"PLEASANT (MUD) P",5254.00,1.00,1985-9-20 0:00:00,,,5.00,"C",0.02,"1","DEP LAB",1.00,"EC"
