"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","PH","PHMETH","PHLAB","COLOR","AORT","COLRMETH","COLRLAB","CONDUCT","CONDMETH","CONDLAB","ALK","ALKMETH","ALKLAB"
"TORSEY (GREE",5307.00,1.00,2012-7-30 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,16.00,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2012-8-21 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,17.00,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2012-9-28 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,17.50,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2014-8-19 0:00:00,"EI",2.00,6.00,"C",,,,16.00,"T","S","DEP",,,,,,
"TORSEY (GREE",5307.00,1.00,2014-8-19 0:00:00,"EI",2.00,6.00,"C",7.20,"4500 H B+","HETL",25.00,"A","S","DEP",46.00,"L","DEP",16.00,"G","HETL"
"TORSEY (GREE",5307.00,1.00,2015-5-27 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,15.50,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2015-6-18 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,16.00,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2015-7-14 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,16.50,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2015-8-13 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,17.00,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2015-9-18 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,16.00,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2015-11-3 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,16.00,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2018-6-1 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,16.50,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2018-6-18 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,15.50,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2018-7-16 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,16.00,"B","CWD"
"TORSEY (GREE",5307.00,1.00,2018-9-4 0:00:00,"EI",2.00,6.00,"C",,,,17.00,"A","S","DEP",,,,,,
"TORSEY (GREE",5307.00,1.00,2018-9-4 0:00:00,"EI",2.00,6.00,"C",7.54,"E","DEP",10.00,"T","S","DEP",53.00,"L","DEP",17.00,"B","DEP"
"WILSON P",3832.00,1.00,1978-5-12 0:00:00,"CW",3.00,5.00,"C",,,,20.00,"A","C","CWD",,,,,,
"WILSON P",3832.00,1.00,1979-5-7 0:00:00,"CW",3.00,10.00,"C",6.60,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1979-8-6 0:00:00,"CW",3.00,0.00,"G",7.10,"H","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1979-8-20 0:00:00,"CW",3.00,0.00,"G",6.90,"H","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1979-9-10 0:00:00,"CW",3.00,0.00,"G",6.90,"H","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1979-9-28 0:00:00,"CW",3.00,0.00,"G",6.90,"H","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1986-5-23 0:00:00,"CW",3.00,1.00,"G",7.30,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1986-8-28 0:00:00,"CW",3.00,1.00,"G",7.10,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1986-8-28 0:00:00,"CW",3.00,10.00,"G",6.70,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1987-5-8 0:00:00,"CW",3.00,1.00,"G",6.90,"C","CWD",,,,,,,,11.50,"C","CWD"
"WILSON P",3832.00,1.00,1988-5-18 0:00:00,"CW",3.00,10.00,"C",7.00,"C","CWD",,,,,,,,12.50,"C","CWD"
"WILSON P",3832.00,1.00,1990-5-18 0:00:00,"CW",3.00,9.00,"C",7.00,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1990-6-13 0:00:00,"CW",3.00,10.00,"C",6.90,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1990-7-10 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1990-8-28 0:00:00,"CW",3.00,6.00,"C",7.10,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,1990-9-24 0:00:00,"CW",3.00,8.00,"C",6.90,"C","CWD",,,,,,,,15.50,"C","CWD"
"WILSON P",3832.00,1.00,1991-5-16 0:00:00,"CW",3.00,10.00,"C",6.90,"C","CWD",,,,,,,,12.80,"C","CWD"
"WILSON P",3832.00,1.00,1991-6-3 0:00:00,"CW",3.00,8.00,"C",6.90,"C","CWD",,,,,,,,13.90,"C","CWD"
"WILSON P",3832.00,1.00,1991-7-11 0:00:00,"CW",3.00,6.00,"C",7.10,"C","CWD",,,,,,,,13.90,"C","CWD"
"WILSON P",3832.00,1.00,1991-8-26 0:00:00,"CW",3.00,8.00,"C",6.90,"C","CWD",,,,,,,,13.90,"C","CWD"
"WILSON P",3832.00,1.00,1991-9-26 0:00:00,"CW",3.00,9.00,"C",6.90,"C","CWD",,,,,,,,15.00,"C","CWD"
"WILSON P",3832.00,1.00,1992-5-5 0:00:00,"CW",3.00,10.00,"C",6.90,"H","CWD",,,,,,,,13.00,"C","CWD"
"WILSON P",3832.00,1.00,1992-6-3 0:00:00,"CW",3.00,6.00,"C",7.00,"H","CWD",,,,,,,,13.50,"C","CWD"
"WILSON P",3832.00,1.00,1992-7-10 0:00:00,"CW",3.00,6.00,"C",7.10,"H","CWD",,,,,,,,14.00,"C","CWD"
"WILSON P",3832.00,1.00,1992-8-5 0:00:00,"CW",3.00,6.00,"C",7.10,"H","CWD",,,,,,,,14.50,"C","CWD"
"WILSON P",3832.00,1.00,1992-9-3 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,14.00,"C","CWD"
"WILSON P",3832.00,1.00,1992-9-30 0:00:00,"CW",3.00,9.00,"C",6.90,"H","CWD",,,,,,,,15.50,"C","CWD"
"WILSON P",3832.00,1.00,1993-5-3 0:00:00,"CW",3.00,7.00,"C",6.80,"C","CWD",,,,,,,,14.50,"C","CWD"
"WILSON P",3832.00,1.00,1993-6-2 0:00:00,"CW",3.00,7.00,"C",6.90,"C","CWD",,,,,,,,13.00,"C","CWD"
"WILSON P",3832.00,1.00,1993-7-6 0:00:00,"CW",3.00,5.00,"C",7.10,"C","CWD",,,,,,,,15.50,"C","CWD"
"WILSON P",3832.00,1.00,1993-8-5 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,15.50,"C","CWD"
"WILSON P",3832.00,1.00,1993-9-7 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,14.50,"C","CWD"
"WILSON P",3832.00,1.00,1993-10-5 0:00:00,"CW",3.00,10.00,"C",6.90,"C","CWD",,,,,,,,15.50,"C","CWD"
"WILSON P",3832.00,1.00,1994-5-4 0:00:00,"CW",3.00,10.00,"C",6.50,"C","CWD",20.00,"A","C","CWD",,,,13.00,"C","CWD"
"WILSON P",3832.00,1.00,1994-6-7 0:00:00,"CW",3.00,5.00,"C",6.90,"C","CWD",17.00,"A","C","CWD",,,,11.50,"C","CWD"
"WILSON P",3832.00,1.00,1994-7-7 0:00:00,"CW",3.00,6.00,"C",6.90,"C","CWD",12.00,"A","C","CWD",,,,13.00,"C","CWD"
"WILSON P",3832.00,1.00,1994-8-1 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",14.00,"A","C","CWD",,,,13.00,"C","CWD"
"WILSON P",3832.00,1.00,1994-9-13 0:00:00,"CW",3.00,9.00,"C",6.80,"C","CWD",12.00,"A","C","CWD",,,,13.00,"C","CWD"
"WILSON P",3832.00,1.00,1994-10-12 0:00:00,"CW",3.00,10.00,"C",6.90,"C","CWD",14.00,"A","C","CWD",,,,14.00,"C","CWD"
"WILSON P",3832.00,1.00,1997-5-21 0:00:00,"CW",3.00,10.00,"C",6.80,"C","CWD",,,,,,,,15.10,"C","CWD"
"WILSON P",3832.00,1.00,1997-6-11 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,15.50,"C","CWD"
"WILSON P",3832.00,1.00,1997-7-8 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",,,,,,,,16.00,"C","CWD"
"WILSON P",3832.00,1.00,1997-8-12 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,16.00,"C","CWD"
"WILSON P",3832.00,1.00,1997-9-10 0:00:00,"CW",3.00,7.00,"C",6.80,"C","CWD",,,,,,,,16.50,"C","CWD"
"WILSON P",3832.00,1.00,1997-10-3 0:00:00,"CW",3.00,10.00,"C",6.80,"C","CWD",,,,,,,,18.00,"C","CWD"
"WILSON P",3832.00,1.00,2000-5-3 0:00:00,"CW",3.00,10.00,"C",6.90,"C","CWD",,,,,,,,12.50,"B","CWD"
"WILSON P",3832.00,1.00,2000-6-6 0:00:00,"CW",3.00,10.00,"C",7.10,"C","CWD",,,,,,,,16.50,"B","CWD"
"WILSON P",3832.00,1.00,2000-7-7 0:00:00,"CW",3.00,8.00,"C",7.00,"C","CWD",,,,,,,,15.50,"B","CWD"
"WILSON P",3832.00,1.00,2000-8-1 0:00:00,"CW",3.00,6.00,"C",6.80,"C","CWD",,,,,,,,14.50,"B","CWD"
"WILSON P",3832.00,1.00,2000-9-6 0:00:00,"CW",3.00,7.00,"C",6.90,"C","CWD",,,,,,,,14.50,"B","CWD"
"WILSON P",3832.00,1.00,2000-10-3 0:00:00,"CW",3.00,10.00,"C",7.00,"C","CWD",,,,,,,,15.00,"B","CWD"
"WILSON P",3832.00,1.00,2001-5-3 0:00:00,"CW",3.00,10.00,"C",7.00,"C","CWD",,,,,,,,14.50,"B","CWD"
"WILSON P",3832.00,1.00,2001-6-7 0:00:00,"CW",3.00,7.00,"C",6.90,"C","CWD",,,,,,,,14.50,"B","CWD"
"WILSON P",3832.00,1.00,2001-7-5 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,15.50,"B","CWD"
"WILSON P",3832.00,1.00,2001-8-6 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",,,,,,,,15.50,"B","CWD"
"WILSON P",3832.00,1.00,2001-9-6 0:00:00,"CW",3.00,7.00,"C",7.10,"C","CWD",20.00,"A","H","CWD",,,,15.50,"B","CWD"
"WILSON P",3832.00,1.00,2001-10-11 0:00:00,"CW",3.00,9.00,"C",7.10,"C","CWD",,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2002-5-7 0:00:00,"CW",3.00,10.00,"C",7.20,"C","CWD",,,,,,,,14.30,"B","CWD"
"WILSON P",3832.00,1.00,2002-6-17 0:00:00,"CW",3.00,10.00,"C",6.90,"C","CWD",,,,,,,,14.80,"B","CWD"
"WILSON P",3832.00,1.00,2002-7-8 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,14.70,"B","CWD"
"WILSON P",3832.00,1.00,2002-8-13 0:00:00,"CW",3.00,6.00,"C",6.80,"C","CWD",,,,,,,,14.60,"B","CWD"
"WILSON P",3832.00,1.00,2002-8-15 0:00:00,"EI",2.00,5.00,"C",,,,8.00,"A","H",,69.00,"L",,18.50,"B",
"WILSON P",3832.00,1.00,2002-8-15 0:00:00,"EI",2.00,5.00,"C",,,,28.00,"T","H",,,,,,,
"WILSON P",3832.00,1.00,2002-8-15 0:00:00,"EI",2.00,5.00,"C",,,,30.00,,"S",,,,,,,
"WILSON P",3832.00,1.00,2002-9-9 0:00:00,"CW",3.00,7.00,"C",6.90,"C","CWD",,,,,,,,14.50,"B","CWD"
"WILSON P",3832.00,1.00,2002-10-8 0:00:00,"CW",3.00,10.00,"C",6.90,"C","CWD",,,,,,,,14.60,"B","CWD"
"WILSON P",3832.00,1.00,2003-5-16 0:00:00,"CW",3.00,10.00,"C",6.80,"C","CWD",17.00,"A","H","CWD",,,,14.00,"B","CWD"
"WILSON P",3832.00,1.00,2003-6-30 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",15.00,"A","H","CWD",,,,15.60,"B","CWD"
"WILSON P",3832.00,1.00,2003-7-1 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",15.00,"A","H","CWD",,,,16.60,"B","CWD"
"WILSON P",3832.00,1.00,2003-8-1 0:00:00,"CW",3.00,6.00,"C",7.20,"C","CWD",14.00,"A","H","CWD",,,,17.70,"B","CWD"
"WILSON P",3832.00,1.00,2003-9-5 0:00:00,"CW",3.00,7.00,"C",7.10,"C","CWD",10.00,"A","H","CWD",,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2003-10-14 0:00:00,"CW",3.00,9.00,"C",7.00,"C","CWD",17.00,"A","H","CWD",,,,15.20,"B","CWD"
"WILSON P",3832.00,1.00,2004-5-20 0:00:00,"CW",3.00,5.00,"C",7.10,"C","CWD",15.00,"A","H","CWD",,,,13.80,"B","CWD"
"WILSON P",3832.00,1.00,2004-6-18 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",11.00,"A","H","CWD",,,,14.00,"B","CWD"
"WILSON P",3832.00,1.00,2004-7-13 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",13.00,"A","H","CWD",,,,13.00,"B","CWD"
"WILSON P",3832.00,1.00,2004-8-10 0:00:00,"CW",3.00,5.00,"C",7.10,"C","CWD",8.00,"A","H","CWD",,,,14.00,"B","CWD"
"WILSON P",3832.00,1.00,2004-9-16 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",21.00,"A","H","CWD",,,,15.50,"B","CWD"
"WILSON P",3832.00,1.00,2004-10-21 0:00:00,"CW",3.00,10.00,"C",7.00,"C","CWD",10.00,"A","H","CWD",,,,15.00,"B","CWD"
"WILSON P",3832.00,1.00,2005-5-5 0:00:00,"CW",3.00,10.00,"C",6.80,"C","CWD",,,,,,,,11.50,"B","CWD"
"WILSON P",3832.00,1.00,2006-6-12 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2006-7-12 0:00:00,"CW",3.00,7.00,"C",6.70,"C","CWD",,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2006-8-9 0:00:00,"CW",3.00,6.00,"C",7.10,"C","CWD",,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2006-9-12 0:00:00,"CW",3.00,7.00,"C",,,,28.00,"A","S","SECRL",,,,,,
"WILSON P",3832.00,1.00,2006-9-12 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2006-9-12 0:00:00,"CW",3.00,7.00,"C",7.47,"G","SECRL",13.00,"T","S","SECRL",66.00,"L","SECRL",15.90,"G","SECRL"
"WILSON P",3832.00,1.00,2006-10-19 0:00:00,"CW",3.00,10.00,"C",6.80,"C","CWD",,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2007-5-24 0:00:00,"CW",3.00,6.00,"C",7.10,"C","CWD",,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2007-6-15 0:00:00,"CW",3.00,5.00,"C",7.10,"C","CWD",,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2007-7-11 0:00:00,"CW",3.00,6.00,"C",7.10,"C","CWD",,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2007-8-15 0:00:00,"CW",3.00,6.00,"C",7.20,"C","CWD",,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2007-9-21 0:00:00,"CW",3.00,7.00,"C",7.10,"C","CWD",,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2007-10-24 0:00:00,"CW",3.00,8.00,"C",6.80,"C","CWD",,,,,,,,,,
"WILSON P",3832.00,1.00,2008-5-7 0:00:00,"CW",3.00,6.00,"C",6.80,"C","CWD",,,,,,,,16.50,"B","CWD"
"WILSON P",3832.00,1.00,2008-6-5 0:00:00,"CW",3.00,7.00,"C",6.90,"C","CWD",,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2008-7-2 0:00:00,"CW",3.00,6.00,"C",6.90,"C","CWD",,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2008-8-12 0:00:00,"EI",2.00,6.00,"C",,,,26.00,"A","S",,,,,,,
"WILSON P",3832.00,1.00,2008-8-12 0:00:00,"EI",2.00,6.00,"C",7.34,"G","SECRL",13.00,"T","S",,60.00,"L",,14.60,"G","SECRL"
"WILSON P",3832.00,1.00,2008-8-27 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2008-9-25 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",,,,,,,,15.00,"B","CWD"
"WILSON P",3832.00,1.00,2008-10-27 0:00:00,"CW",3.00,10.00,"C",6.70,"C","CWD",,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2009-5-21 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2009-6-17 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2009-7-15 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2009-8-11 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2009-9-10 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2009-10-14 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,19.50,"B","CWD"
"WILSON P",3832.00,1.00,2010-5-18 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,16.00,"B",
"WILSON P",3832.00,1.00,2010-6-4 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.00,"B",
"WILSON P",3832.00,1.00,2010-7-6 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,17.00,"B",
"WILSON P",3832.00,1.00,2010-8-10 0:00:00,"CW",3.00,5.50,"C",,,,,,,,,,,17.50,"B",
"WILSON P",3832.00,1.00,2010-9-15 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,17.50,"B",
"WILSON P",3832.00,1.00,2010-10-22 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,18.00,"B",
"WILSON P",3832.00,1.00,2011-5-24 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2011-6-27 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2011-7-12 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,19.50,"B","CWD"
"WILSON P",3832.00,1.00,2011-8-11 0:00:00,"CW",3.00,5.50,"C",,,,,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2011-9-12 0:00:00,"CW",3.00,6.50,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2012-6-11 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2012-7-12 0:00:00,"CW",3.00,4.50,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2012-8-13 0:00:00,"CW",3.00,4.50,"C",,,,,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2012-9-7 0:00:00,"CW",3.00,5.50,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2012-10-5 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2013-5-22 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,16.50,"B","CWD"
"WILSON P",3832.00,1.00,2013-6-17 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2013-7-31 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2013-8-20 0:00:00,"CW",3.00,4.50,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2013-9-16 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,20.00,"B","CWD"
"WILSON P",3832.00,1.00,2014-6-2 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2014-6-16 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2014-7-14 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2014-8-7 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2014-8-28 0:00:00,"EI",2.00,6.00,"C",,,,15.00,"T","S","DEP",,,,,,
"WILSON P",3832.00,1.00,2014-8-28 0:00:00,"EI",2.00,6.00,"C",7.50,"4500 H B+","HETL",32.00,"A","S","DEP",60.00,"L","DEP",18.00,"G","HETL"
"WILSON P",3832.00,1.00,2014-9-8 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2014-10-31 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,19.50,"B","CWD"
"WILSON P",3832.00,1.00,2015-5-29 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2015-6-22 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2015-7-20 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2015-8-3 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2015-8-20 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2015-9-21 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2015-10-20 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2016-5-6 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,15.50,"B","CWD"
"WILSON P",3832.00,1.00,2016-5-20 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,16.50,"B","CWD"
"WILSON P",3832.00,1.00,2016-6-2 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2016-6-15 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2016-7-5 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2016-7-18 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2016-8-4 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2016-8-16 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2017-5-24 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,16.00,"B","CWD"
"WILSON P",3832.00,1.00,2017-6-19 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,17.50,"B","CWD"
"WILSON P",3832.00,1.00,2017-7-17 0:00:00,"CW",3.00,5.50,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2017-8-16 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,18.00,"B","CWD"
"WILSON P",3832.00,1.00,2017-9-12 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,19.00,"B","CWD"
"WILSON P",3832.00,1.00,2017-10-10 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,19.50,"B","CWD"
"WILSON P",3832.00,1.00,2018-5-30 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,16.50,"B","CWD"
"WILSON P",3832.00,1.00,2018-6-15 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,17.00,"B","CWD"
"WILSON P",3832.00,1.00,2018-7-11 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,18.50,"B","CWD"
"WILSON P",3832.00,1.00,2018-8-9 0:00:00,"CW",3.00,5.50,"C",8.45,"E","DEP",,,,,77.00,"L","DEP",17.50,"B","CWD"
"WILSON P",3832.00,1.00,2018-9-6 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,18.50,"B","CWD"
"WOODBURY P",5240.00,1.00,1976-3-16 0:00:00,"EI",2.00,0.00,"G",6.50,"C","DEP",15.00,"A","C","DEP",46.00,"E","DEP",13.00,"M","DEP"
"WOODBURY P",5240.00,1.00,1976-3-16 0:00:00,"EI",2.00,9.00,"G",6.30,"C","DEP",15.00,"A","C","DEP",55.00,"E","DEP",18.00,"M","DEP"
"WOODBURY P",5240.00,1.00,1976-3-16 0:00:00,"EI",2.00,17.00,"G",6.20,"C","DEP",25.00,"A","C","DEP",66.00,"E","DEP",18.00,"M","DEP"
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,0.00,"G",7.20,"C","DEP",15.00,"A","C","DEP",69.00,"E","DEP",19.00,"M","DEP"
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,8.00,"G",6.70,"C","DEP",25.00,"A","C","DEP",71.00,"E","DEP",19.00,"M","DEP"
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,9.00,"G",,,,,,,,60.00,"E","DEP",,,
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,10.00,"G",,,,,,,,61.00,"E","DEP",,,
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,11.00,"G",,,,,,,,67.00,"E","DEP",,,
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,12.00,"G",6.00,"C","DEP",25.00,"A","C","DEP",67.00,"E","DEP",15.00,"M","DEP"
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,13.00,"G",,,,,,,,69.00,"E","DEP",,,
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,14.00,"G",,,,,,,,69.00,"E","DEP",,,
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,15.00,"G",,,,,,,,69.00,"E","DEP",,,
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,16.00,"G",,,,,,,,70.00,"E","DEP",,,
"WOODBURY P",5240.00,1.00,1976-9-21 0:00:00,"EI",2.00,17.00,"G",6.40,"C","DEP",40.00,"A","C","DEP",78.00,"E","DEP",25.00,"M","DEP"
"WOODBURY P",5240.00,1.00,1979-5-1 0:00:00,"CW",3.00,10.00,"C",6.90,"H","CWD",,,,,,,,,,
