"sampleid","midas","lake","station","date","agency","db","profile.max.depth","temp.min","temp.max","temp.mean","temp.sd","temp.se","thermo.depth","temp.epi","temp.hypo","meta.top","meta.bottom","do.min","do.max","do.mean","do.sd","do.se","do.max.depth","year","month"
"5312_2_2012-05-30_cw",5312,"maranacook",2,2012-05-30,"cw","dep",12,9.4,21,14.2076923076923,4.37634960868483,1.21378099334384,4.47737751605383,19.02,11.2,2.25905745844173,8.12968367319057,2.2,8.9,6.17692307692308,2.69788616208871,0.748258991751969,1,2012,5
"5312_2_2012-06-21_cw",5312,"maranacook",2,2012-06-21,"cw","dep",12,9.6,25,15.5461538461538,5.56965220108273,1.54474358442343,1.35058884113867,24.3,13.9545454545455,0,6.27798032857286,0.4,10.2,5.63076923076923,3.80687636945406,1.05583753457068,0,2012,6
"5312_2_2012-07-09_cw",5312,"maranacook",2,2012-07-09,"cw","dep",11,10,25.5,17.2,6.43724955382202,1.85827388136997,3.70765805384778,24.925,13.3375,1.56370478273718,7.87094216316026,0.2,8.7,3.975,3.83740561032865,1.10776358105651,3,2012,7
"5312_2_2012-08-23_cw",5312,"maranacook",2,2012-08-23,"cw","dep",12,10.1,25.6,17.8769230769231,6.68694671806621,1.85462532832949,5.39692408307886,24.4333333333333,12.2571428571429,3.54568835765701,8.48408809972277,0.2,7.9,3.23076923076923,3.69287255294678,1.02421856487717,2,2012,8
"5312_2_2012-09-12_cw",5312,"maranacook",2,2012-09-12,"cw","dep",11,10.4,21.6,17.15,4.75901059235865,1.37380802328727,6.61894671019221,20.8571428571429,11.96,5.12992909232615,8.85199075322423,0.2,8,4.51666666666667,3.85954150205184,1.11415366257908,0,2012,9
"5312_2_2012-10-17_cw",5312,"maranacook",2,2012-10-17,"cw","dep",12,10.2,13.9,12.4692307692308,1.09573766278294,0.303902948278536,10.3128513567323,12.8454545454545,10.4,10.3128513567323,10.3128513567323,0.2,9.7,6.86153846153846,3.96327693992788,1.09921524813646,2,2012,10
"5312_2_2013-06-05_cw",5312,"maranacook",2,2013-06-05,"cw","dep",12,9,22,14.5846153846154,4.70829872916714,1.30584711447801,3.38472028061223,20.525,11.9444444444444,1.66486537702511,8.82634156604521,0.9,10.4,6.68461538461538,3.41585668948171,0.947388187966382,4,2013,6
"5312_2_2013-06-25_cw",5312,"maranacook",2,2013-06-25,"cw","dep",12,9.7,26.1,16.7923076923077,6.29834125497361,1.74684556501366,2.53982676511753,25.5666666666667,14.16,0.681751102957128,8.62802572944764,0.1,10,4.56923076923077,4.08011123528608,1.13161925141698,4,2013,6
"5312_2_2013-07-11_cw",5312,"maranacook",2,2013-07-11,"cw","dep",12,9.6,25.7,16.7923076923077,6.30310261411811,1.74816612843954,3.61049353683292,24.625,13.3111111111111,1.70102475093593,8.90420747362109,0.2,8.8,3.53076923076923,3.75486009845565,1.04141081670582,1,2013,7
"5312_2_2013-07-30_cw",5312,"maranacook",2,2013-07-30,"cw","dep",12,9.8,25.5,17.2,6.31440152878059,1.75129988352974,4.47095615276133,24.1,12.8875,0.86217113381188,9.07567442654933,0.1,8.9,3.18461538461538,3.8176882520373,1.05883621126592,1,2013,7
"5312_2_2013-08-16_cw",5312,"maranacook",2,2013-08-16,"cw","dep",12,10.1,24.5,17.1153846153846,5.58433018272949,1.54881452407326,6.43587837973043,21.8,11.65,2.88780227663051,9.21952539160359,0.2,8.3,3.67692307692308,3.77804046346644,1.04783989321585,2,2013,8
"5312_2_2013-09-05_cw",5312,"maranacook",2,2013-09-05,"cw","dep",12,10.5,23.4,17.5538461538462,5.19673220793853,1.44131418773673,7.38612522363582,21.2375,11.66,3.34296511703699,9.89449186818682,0.2,8.1,3.66923076923077,3.41501210719782,0.947153942987082,0,2013,9
"5312_2_2013-09-20_cw",5312,"maranacook",2,2013-09-20,"cw","dep",12,10.6,20.8,16.0230769230769,3.76323306173336,1.04373305889238,7.74635573934617,18.7,11.74,6.11893713803943,9.43657738762324,0.2,8.8,4.62307692307692,3.83169976341089,1.06272230532009,0,2013,9
"5312_2_2013-10-28_cw",5312,"maranacook",2,2013-10-28,"cw","dep",12,10.7,12,11.6846153846154,0.421991614936746,0.117039415805407,10.2988679547151,11.8454545454545,10.8,10.2988679547151,10.2988679547151,0.4,8.9,7.92307692307692,2.32348654904429,0.644419222340774,0,2013,10
"5312_2_2014-05-28_cw",5312,"maranacook",2,2014-05-28,"cw","dep",12,7.1,16.2,11.8230769230769,3.96928915679576,1.10088273707464,6.52203359182504,15.1857142857143,7.9,5.59898142673058,7.48855453630432,2.3,10,7.63846153846154,2.40296291465989,0.666462000141896,0,2014,5
"5312_2_2014-06-09_cw",5312,"maranacook",2,2014-06-09,"cw","dep",12,7.5,24.7,14.1615384615385,6.20987633552908,1.72230981092619,0.5,24.7,13.2833333333333,0,7.04839590398487,1.6,10.5,7.10769230769231,3.20376381215947,0.888564207632072,3,2014,6
"5312_2_2014-06-24_cw",5312,"maranacook",2,2014-06-24,"cw","dep",12,7.8,22.5,15.3153846153846,6.39503012161868,1.77366223166407,5.60608261525789,21.5666666666667,9.95714285714286,2.97589621003492,8.60814485070268,0.3,8.5,4.9,3.47395068090112,0.963500562186309,1,2014,6
"5312_2_2014-07-01_cw",5312,"maranacook",2,2014-07-01,"cw","dep",12,8,26.1,16.2384615384615,7.2325120649212,2.00593793080656,5.69789536042252,23.1833333333333,10.2857142857143,1.85876190278459,8.75541069318734,0.2,9.2,4.63076923076923,3.94512032249643,1.09417950851046,3,2014,7
"5312_2_2014-07-25_cw",5312,"maranacook",2,2014-07-25,"cw","dep",12,8.5,26.2,17.5076923076923,7.48904327873522,2.07708688812683,5.42898273100911,24.7,11.3428571428571,1.7247126451772,9.05035890041503,0.3,8.1,3.43846153846154,3.70349799998561,1.02716553365588,2,2014,7
"5312_2_2014-08-04_cw",5312,"maranacook",2,2014-08-04,"cw","dep",12,8.5,25.7,17.1769230769231,7.12906654083056,1.97724730455071,6.12052589070464,23.2142857142857,10.1333333333333,3.56603455467585,9.02240428917218,0.3,8.2,3.60769230769231,3.81105006056107,1.0569951082087,3,2014,8
"5312_2_2014-08-22_cw",5312,"maranacook",2,2014-08-22,"cw","dep",12,9,23.8,16.9923076923077,6.07802894838745,1.68574192516657,7.22189098609592,21.2875,10.12,3.04916286422679,9.38210286605776,0.4,8.5,3.93076923076923,3.55419578699707,0.985756550235078,0,2014,8
"5312_2_2014-09-05_cw",5312,"maranacook",2,2014-09-05,"cw","dep",12,9.3,24.8,17.7428571428571,6.27935742495438,1.67822886380531,6.48101123150721,22.675,11.1666666666667,1.49560229003461,9.17828666812195,0.3,8.4,3.6,3.65597508828409,0.977100442495691,1,2014,9
"5312_2_2014-10-14_cw",5312,"maranacook",2,2014-10-14,"cw","dep",11,9.7,15.3,13.75,1.92707975020142,0.556300006264333,9.06569005601966,14.52,9.9,7.8431925158127,10.0543669791309,0.4,9.7,7.13333333333333,4.00075750403103,1.15491921095737,0,2014,10
"5312_2_2015-06-04_cw",5312,"maranacook",2,2015-06-04,"cw","dep",11,8,18.3,13.3583333333333,4.29385572297172,1.23952937875957,5.78139924595831,17.2,9.51666666666667,3.7333725538061,7.92575103555861,2.2,9.2,6.50833333333333,2.8098716675106,0.811140081812773,0,2015,6
"5312_2_2015-06-17_cw",5312,"maranacook",2,2015-06-17,"cw","dep",11,8.1,21.1,15.2916666666667,5.3744273831702,1.55146354820671,6.46308068084891,19.3857142857143,9.56,3.26653355845753,8.53637445226545,0.5,9.2,5.45833333333333,3.64528545666949,1.05230326984058,2,2015,6
"5312_2_2015-07-10_cw",5312,"maranacook",2,2015-07-10,"cw","dep",12,8.4,24.5,16.6384615384615,6.70752543311596,1.86033283696757,3.92945523103822,24.2,13.2777777777778,2.18438763976766,9.00180600954904,0.5,9.6,4.48461538461538,4.13719835835922,1.14745237060228,4,2015,7
"5312_2_2015-07-24_cw",5312,"maranacook",2,2015-07-24,"cw","dep",12,8.6,24.3,17.0384615384615,6.79847267915602,1.88555706457985,5.64350951642756,23.55,11.4571428571429,2.78335934226977,9.17831885478942,0.6,8.3,3.99230769230769,3.71942234279768,1.03158215169719,0,2015,7
"5312_2_2015-08-03_cw",5312,"maranacook",2,2015-08-03,"cw","dep",12,8.8,26,17.7307692307692,7.46563065156863,2.0705933936851,6.43996486886339,24.0714285714286,10.3333333333333,3.42484085787104,8.90512572208996,0.4,8.1,3.89230769230769,3.80317006773331,1.05480959142479,2,2015,8
"5312_2_2015-09-01_cw",5312,"maranacook",2,2015-09-01,"cw","dep",11,9.4,25.4,18.7,6.62543309047519,1.91259778914185,5.92027428277481,24.4166666666667,12.9833333333333,4.59192180393601,9.3496817383502,0.4,8.4,4.7,3.88165850214476,1.12053829055774,2,2015,9
"5312_2_2015-10-07_cw",5312,"maranacook",2,2015-10-07,"cw","dep",12,9.7,15.8,14,2.12681295212657,0.589871780939484,9.52697518389558,15.07,10.4333333333333,8.50897550875115,10.7431070502581,0.4,8.9,6.02307692307692,3.4864389296611,0.966964179205144,0,2015,10
"5312_2_2016-05-23_cw",5312,"maranacook",2,2016-05-23,"cw","dep",12,9.1,18.8,13.1384615384615,3.96999967706516,1.10107979994107,3.07656069798039,18.3,10.8444444444444,1.76095448400641,6.92390369920822,2.5,10.3,7.29230769230769,3.11353538025547,0.863539343190951,4,2016,5
"5312_2_2016-06-06_cw",5312,"maranacook",2,2016-06-06,"cw","dep",11,9.4,21.8,15,4.89897948556636,1.4142135623731,3.87420207042747,20.8,12.1,2.55623990801743,7.90923158015496,1.4,9.5,6.23333333333333,3.21030537582651,0.92673533645717,4,2016,6
"5312_2_2016-06-17_cw",5312,"maranacook",2,2016-06-17,"cw","dep",11,9.6,19.9,15.075,4.05106607742164,1.16944204515217,5.88759399008267,18.65,11.5,3.9527045400835,8.71530926482534,0.4,9.6,5.85833333333333,3.87262145964422,1.11792952109756,2,2016,6
"5312_2_2016-07-08_cw",5312,"maranacook",2,2016-07-08,"cw","dep",11,9.9,23.7,17.7,5.9648973168027,1.72191753577226,4.76051508109339,23.64,13.4571428571429,3.59593388801137,8.86645814096681,0.2,7.8,4.05833333333333,3.55078949821108,1.02502463631393,0,2016,7
"5312_2_2016-07-22_cw",5312,"maranacook",2,2016-07-22,"cw","dep",11,10,25.7,18.9916666666667,6.65493095836509,1.92111309012523,6.31101141006952,24.1571428571429,11.76,2.88354692704586,9.21115604657101,0.4,8.5,4.525,3.84852392010708,1.11097316062827,2,2016,7
"5312_2_2016-08-05_cw",5312,"maranacook",2,2016-08-05,"cw","dep",11,10.2,26.8,19.7666666666667,7.14452534632234,2.06244681596566,5.73735983249426,26.05,13.4833333333333,3.65198389600609,9.00441199522928,0.4,8.2,4.46666666666667,3.75120182761674,1.08287869247957,1,2016,8
"5312_2_2016-08-18_cw",5312,"maranacook",2,2016-08-18,"cw","dep",11,10.4,25,19.3333333333333,6.31841944179272,1.823970582786,6.65504783193256,24.2285714285714,12.48,4.60907931066348,9.12287263265608,0.5,8.2,4.50833333333333,3.74565404734931,1.08127718626417,0,2016,8
"5312_2_2016-09-13_cw",5312,"maranacook",2,2016-09-13,"cw","dep",11,10.5,23.3,18.7833333333333,5.38040777997243,1.55318994005852,7.365802867399,22.325,11.7,5.60587656309322,9.46289302836842,0.5,8.2,4.875,3.53170702995797,1.01951600222256,2,2016,9
"5312_2_2016-10-06_cw",5312,"maranacook",2,2016-10-06,"cw","dep",11,10.6,18.5,15.6583333333333,2.75498171362792,0.795294716987789,8.52026725383144,17.1222222222222,11.2666666666667,7.07475314585407,9.97897376605909,0.6,9.9,6.475,4.2257059657637,1.21985623842494,1,2016,10
"5312_2_2017-05-23_cw",5312,"maranacook",2,2017-05-23,"cw","dep",12,6.6,16.7,11.5923076923077,4.1748176683662,1.15788608992364,5.53177893098584,15.6833333333333,8.08571428571429,4.06449426445482,7.58518187164953,4.4,10.4,8.12307692307692,2.43623816780224,0.675690894865647,1,2017,5
"5312_2_2017-06-12_cw",5312,"maranacook",2,2017-06-12,"cw","dep",12,7.3,23.3,13.8538461538462,5.96358608341986,1.65400118533952,4.56846777151943,20.38,9.775,0,8.04856338651371,1.8,9,5.92307692307692,2.86651758705979,0.795028934012568,3,2017,6
"5312_2_2017-07-20_cw",5312,"maranacook",2,2017-07-20,"cw","dep",11,8.3,28.5,17.7333333333333,7.9734027563614,2.30172311387128,5.25397790293069,24.8333333333333,10.6333333333333,0,8.34531926290035,0.2,8.4,4.175,3.87653195524041,1.11905838394012,3,2017,7
"5312_2_2017-08-14_cw",5312,"maranacook",2,2017-08-14,"cw","dep",11,8.7,24.8,17.825,7.07455427442734,2.04224790736862,5.7039572510949,24.1166666666667,11.5333333333333,3.72005128471284,8.39818736941742,0.3,8.2,4.16666666666667,3.7359027954391,1.07846224230652,2,2017,8
"5312_2_2017-09-05_cw",5312,"maranacook",2,2017-09-05,"cw","dep",11,8.8,21,16.2333333333333,5.0124088444821,1.4469577978251,7.28642650825988,19.525,9.65,5.59249940447663,9.0252026911677,0.1,9,5.18333333333333,4.26056618801119,1.22991951777424,1,2017,9
"5312_2_2017-10-03_cw",5312,"maranacook",2,2017-10-03,"cw","dep",11,9.4,19.2,15.9333333333333,4.07906703533883,1.1775252254477,7.50815329736386,18.625,10.55,5.99647713392127,9.41568175612683,0.3,16.5,10.3,7.67333043730035,2.21509969677815,3,2017,10
"5312_2_2017-10-18_cw",5312,"maranacook",2,2017-10-18,"cw","dep",11,9.5,16.3,14.4833333333333,2.68762596604017,0.775850787487159,8.48076394104322,15.9444444444444,10.1,7.28283888058761,9.48257537344037,0.2,8.5,6.23333333333333,3.66862206813238,1.05903996929561,0,2017,10
"5312_2_2018-06-01_cw",5312,"maranacook",2,2018-06-01,"cw","dep",11,5.8,21.5,13.5416666666667,6.59124189337409,1.90272764071674,5.43308722773355,19.5333333333333,7.55,2.58800132194459,7.49230961803643,2.9,10.1,7.475,2.87406111151577,0.829669978200533,1,2018,6
"5312_2_2018-06-18_cw",5312,"maranacook",2,2018-06-18,"cw","dep",11,6.4,23.4,15.1833333333333,7.24629476896903,2.09182511774582,5.7513382605124,21.7,8.66666666666667,2.64334545229265,7.8741187324534,0.8,10.1,6.19166666666667,3.76236345770565,1.08610077754778,5,2018,6
"5312_2_2018-07-05_cw",5312,"maranacook",2,2018-07-05,"cw","dep",11,7,28.8,17.7083333333333,8.92946688150411,2.57771505387812,6.09615066432365,24.3428571428571,8.42,0.745772365279769,8.37248933197489,0.2,9.1,5.01666666666667,3.83591480930461,1.10733322387024,4,2018,7
"5312_2_2018-07-16_cw",5312,"maranacook",2,2018-07-16,"cw","dep",11,7,26.8,17.575,8.21961346138281,2.37279802228202,5.64401901566632,24.9166666666667,10.2333333333333,3.4769678534591,8.52677257576126,0.2,8.4,4.6,3.85368772617983,1.11246382304134,2,2018,7
"5312_2_2018-08-13_cw",5312,"maranacook",2,2018-08-13,"cw","dep",11,7.6,26.4,18.75,8.27356139650986,2.38837144971593,6.18721575496448,25.1714285714286,9.76,3.81460243242478,8.72670695949138,0.3,8.1,4.14166666666667,3.86721848204608,1.1163698158122,0,2018,8
"5312_2_2018-09-14_cw",5312,"maranacook",2,2018-09-14,"cw","dep",11,8.1,23.4,17.3333333333333,6.28147830506241,1.81330659516829,6.97406676242359,22.0714285714286,10.7,5.34485127990384,9.14061619029908,0.3,8.4,4.675,3.6777278064291,1.06166856952401,1,2018,9
"5312_2_2018-10-12_cw",5312,"maranacook",2,2018-10-12,"cw","dep",11,8.4,15.9,14.1,3.00333148353624,0.866987120242664,8.54669963837993,15.7333333333333,9.2,7.5822686312557,9.87792527239872,0.3,9.7,6.925,4.02314327587048,1.16138142665613,1,2018,10
"103_1_1978-05-04_cw",103,"narrows lower",1,1978-05-04,"cw","dep",25,4.8,7.5,5.9,0.941357448663283,0.25158836081326,0.5,7.5,5.77692307692308,0.5,0.5,10.5,11.1,10.8857142857143,0.214322341192107,0.0572800550765808,5,1978,5
"103_1_1979-03-09_cw",103,"narrows lower",1,1979-03-09,"cw","dep",30,0.8,3.1,2.83529411764706,0.540764709081718,0.131154706714725,1,0.8,2.9625,1,1,0.4,13.2,7.74705882352941,3.35822081746027,0.814488184972752,0,1979,3
"103_1_1979-04-25_cw",103,"narrows lower",1,1979-04-25,"cw","dep",27,3.9,10,5.49333333333333,1.90992395759871,0.493140245353491,0.5,10,5.17142857142857,0.5,0.5,6.8,12.6,10.64,1.85233443447528,0.478270694421953,3,1979,4
"103_1_1979-06-15_cw",103,"narrows lower",1,1979-06-15,"cw","dep",29,4,20.2,8.75263157894737,5.93991848251703,1.36271075779796,3.45148490489927,19.8,6.68125,2.13963133345227,7.28869363443873,3.7,12.4,8.77368421052632,2.26760816360008,0.520224990983189,5,1979,6
"103_1_1979-07-03_cw",103,"narrows lower",1,1979-07-03,"cw","dep",27,4,22.2,10.0857142857143,7.36520778486837,1.60722010396368,4.62405596660605,22.06,6.34375,3.55515673314795,7.39856297947861,4.4,13.9,8.59523809523809,2.43032429738835,0.530340240765357,6,1979,7
"103_1_1979-07-18_cw",103,"narrows lower",1,1979-07-18,"cw","dep",24,4,24.2,11.7666666666667,8.25248625638145,1.94512966451204,4.61804793000675,23.48,7.26153846153846,2.50242532200326,8.01130146779888,3.1,13.2,7.95555555555556,2.68135659743615,0.63200181094213,7,1979,7
"103_1_1979-07-27_cw",103,"narrows lower",1,1979-07-27,"cw","dep",29,4,4,4,0,0,NA,NA,NA,NA,NA,0.2,2,1,0.916515138991168,0.529150262212918,26,1979,7
"103_1_1979-08-03_cw",103,"narrows lower",1,1979-08-03,"cw","dep",28,4,27.8,11.945,9.38685951631041,2.09896559737109,4.72176632660685,26.36,7.14,2.2334796341451,8.35177891496844,0.4,14.3,7.07,3.54966269709643,0.793728708790286,7,1979,8
"103_1_1979-08-16_cw",103,"narrows lower",1,1979-08-16,"cw","dep",29.5,4,20,10.1904761904762,6.95729148174092,1.51820546890234,5.67661439272864,19.9833333333333,6.27333333333333,4.62395901135694,8.82378145085081,0.3,14.2,6.81428571428571,4.16212514399624,0.908250167821035,7,1979,8
"103_1_1979-09-07_cw",103,"narrows lower",1,1979-09-07,"cw","dep",29,4,22.8,11.7,8.09684437845318,1.85754349511857,5.60007412562915,22.3,6.80769230769231,3.88356092043714,9.50815869131918,0.2,14.7,7.16842105263158,4.27135844011909,0.979916831164139,6,1979,9
"103_1_1979-10-11_cw",103,"narrows lower",1,1979-10-11,"cw","dep",28,4,13.2,7.58823529411765,3.9547253939024,0.959161795257176,8.41836795884806,13.18,5.25833333333333,7.36252829926833,9.79681521777806,0.2,9.7,4.55882352941176,3.65941573607205,0.887538682816028,0,1979,10
"103_1_1980-04-17_cw",103,"narrows lower",1,1980-04-17,"cw","dep",29.5,4,6.2,4.825,0.851273555719116,0.212818388929779,13.1792270711638,5.71428571428571,4.13333333333333,13.1792270711638,13.1792270711638,7.1,10.7,9.14375,1.40900378518536,0.35225094629634,8,1980,4
"103_1_1980-06-24_cw",103,"narrows lower",1,1980-06-24,"cw","dep",29,4.2,22.5,8.91,6.4005576265693,1.16857659756124,5.13388098154757,20.7,5.9625,1.81289864048845,8.0754172498067,4.8,13.9,9.02,2.37318351587061,0.433282048247251,7,1980,6
"103_1_1981-06-05_cw",103,"narrows lower",1,1981-06-05,"cw","dep",26,6.1,23.2,11.2952380952381,5.96108011944783,1.30081432719362,3.65953399099277,21.45,8.90588235294118,0,7.39890188134261,8.1,13.4,10.4809523809524,1.58827549487457,0.346590127605055,8,1981,6
"103_1_1981-06-16_cw",103,"narrows lower",1,1981-06-16,"cw","dep",34,6.1,6.2,6.12,0.044721359549996,0.0200000000000001,NA,NA,NA,NA,NA,12,12.7,12.3,0.254950975679639,0.114017542509914,26,1981,6
"103_1_1981-06-17_cw",103,"narrows lower",1,1981-06-17,"cw","dep",29,5.2,21.8,10.8136363636364,6.57660322329924,1.40213651839401,5.39452191414381,20.6833333333333,7.1125,2.98489029327102,8.09678614845549,7.2,13.5,10.1545454545455,1.77031804318489,0.377433074984281,8,1981,6
"103_1_1981-07-01_cw",103,"narrows lower",1,1981-07-01,"cw","dep",30,6,23.2,10.7161290322581,6.55251080498631,1.17686568216327,6.28559505731426,22.1,7.39583333333333,2.61819206241598,9.29442277804563,4,13.2,8.34193548387097,2.31599858859318,0.415965625997862,9,1981,7
"103_1_1981-07-16_cw",103,"narrows lower",1,1981-07-16,"cw","dep",18,6.4,24.2,14.3277777777778,7.62255210894585,1.79665276206114,5.85087738131553,23.9333333333333,9.525,3.75954596870421,9.33865097147533,7,13.3,9.68888888888889,2.0846466448746,0.491355926322872,9,1981,7
"103_1_1981-07-31_cw",103,"narrows lower",1,1981-07-31,"cw","dep",31,5.8,24,10.771875,6.88969470623781,1.21793746177145,6.44839618357719,22.9428571428571,7.364,4.63343881136464,10.2453594712806,0,11.7,6.153125,3.45047770185053,0.609964045327872,8,1981,7
"103_1_1981-08-04_cw",103,"narrows lower",1,1981-08-04,"cw","dep",30,7.1,8,7.45,0.333809184158512,0.118019368870416,NA,NA,NA,NA,NA,5.2,7.8,7.025,0.877903346453518,0.310385704751823,19,1981,8
"103_1_1981-08-10_cw",103,"narrows lower",1,1981-08-10,"cw","dep",30,5.9,24.4,11.0935483870968,7.21012877757723,1.2949773567487,6.64744586678968,23.4714285714286,7.48333333333333,4.6804812200398,9.49120166257454,0.4,11.7,6.36774193548387,3.23433528428683,0.580903765590192,7,1981,8
"103_1_1981-08-26_cw",103,"narrows lower",1,1981-08-26,"cw","dep",30,5.7,23.3,10.8290322580645,6.77511099778137,1.21684585702145,6.82553189119771,22.2428571428571,7.5,5.63495502655088,9.84993015681014,0,10.4,5.42258064516129,3.15855554301006,0.567293322270666,7,1981,8
"103_1_1981-08-27_cw",103,"narrows lower",1,1981-08-27,"cw","dep",30,5.8,5.9,5.86666666666667,0.0516397779494325,0.0210818510677893,NA,NA,NA,NA,NA,0,1.5,0.433333333333333,0.628225012767453,0.256471787488951,25,1981,8
"103_1_1981-09-25_cw",103,"narrows lower",1,1981-09-25,"cw","dep",30,5.6,16.6,9.59677419354839,4.6841921303442,0.841305742321912,8.83021276982013,16.4222222222222,6.80454545454545,7.83878667994456,10.5539400764034,0,8.9,4.52903225806452,3.46402401342592,0.622157079159363,2,1981,9
"103_1_1981-11-04_cw",103,"narrows lower",1,1981-11-04,"cw","dep",31,5.7,9.3,7.559375,1.67560472954615,0.296207866712583,14.5191665637639,9.29333333333333,6.02941176470588,14.248452571434,14.8008744576789,0.1,10,4.934375,4.73222374072254,0.83654687428922,0,1981,11
"103_1_1982-03-16_cw",103,"narrows lower",1,1982-03-16,"cw","dep",31,0,3.2,2.08888888888889,0.829520690015263,0.195519901681446,2.29857602384657,0.1,2.3375,2.29857602384657,2.29857602384657,0.2,14.9,8.42777777777778,4.11236379077927,0.969293441055345,0,1982,3
"103_1_1982-05-13_cw",103,"narrows lower",1,1982-05-13,"cw","dep",31,3,11.5,4.86875,2.81464344845586,0.497563367256356,4.46441106305413,10.88,3.75555555555556,3.84690814553776,5.03656190271187,8.1,11,9.559375,0.877996022843516,0.155209235401867,5,1982,5
