"midas","lake","basin","date","depth","type","ph","color","conduct","alk","sampleid","year","month"
3832,"wilson",1,"2001-09-06",7,"c",7.1,20,NA,15.5,"3832_1_2001-09-06",2001,9
3832,"wilson",1,"2001-10-11",9,"c",7.1,NA,NA,16,"3832_1_2001-10-11",2001,10
3832,"wilson",1,"2002-05-07",10,"c",7.2,NA,NA,14.3,"3832_1_2002-05-07",2002,5
3832,"wilson",1,"2002-06-17",10,"c",6.9,NA,NA,14.8,"3832_1_2002-06-17",2002,6
3832,"wilson",1,"2002-07-08",4,"c",6.9,NA,NA,14.7,"3832_1_2002-07-08",2002,7
3832,"wilson",1,"2002-08-13",6,"c",6.8,NA,NA,14.6,"3832_1_2002-08-13",2002,8
3832,"wilson",1,"2002-09-09",7,"c",6.9,NA,NA,14.5,"3832_1_2002-09-09",2002,9
3832,"wilson",1,"2002-10-08",10,"c",6.9,NA,NA,14.6,"3832_1_2002-10-08",2002,10
3832,"wilson",1,"2003-05-16",10,"c",6.8,17,NA,14,"3832_1_2003-05-16",2003,5
3832,"wilson",1,"2003-06-30",7,"c",7,15,NA,15.6,"3832_1_2003-06-30",2003,6
3832,"wilson",1,"2003-07-01",5,"c",7,15,NA,16.6,"3832_1_2003-07-01",2003,7
3832,"wilson",1,"2003-08-01",6,"c",7.2,14,NA,17.7,"3832_1_2003-08-01",2003,8
3832,"wilson",1,"2003-09-05",7,"c",7.1,10,NA,17.5,"3832_1_2003-09-05",2003,9
3832,"wilson",1,"2003-10-14",9,"c",7,17,NA,15.2,"3832_1_2003-10-14",2003,10
3832,"wilson",1,"2004-05-20",5,"c",7.1,15,NA,13.8,"3832_1_2004-05-20",2004,5
3832,"wilson",1,"2004-06-18",5,"c",7,11,NA,14,"3832_1_2004-06-18",2004,6
3832,"wilson",1,"2004-07-13",5,"c",7,13,NA,13,"3832_1_2004-07-13",2004,7
3832,"wilson",1,"2004-08-10",5,"c",7.1,8,NA,14,"3832_1_2004-08-10",2004,8
3832,"wilson",1,"2004-09-16",7,"c",7,21,NA,15.5,"3832_1_2004-09-16",2004,9
3832,"wilson",1,"2004-10-21",10,"c",7,10,NA,15,"3832_1_2004-10-21",2004,10
3832,"wilson",1,"2005-05-05",10,"c",6.8,NA,NA,11.5,"3832_1_2005-05-05",2005,5
3832,"wilson",1,"2006-06-12",6,"c",7,NA,NA,19,"3832_1_2006-06-12",2006,6
3832,"wilson",1,"2006-07-12",7,"c",6.7,NA,NA,17,"3832_1_2006-07-12",2006,7
3832,"wilson",1,"2006-08-09",6,"c",7.1,NA,NA,17.5,"3832_1_2006-08-09",2006,8
3832,"wilson",1,"2006-09-12",7,"c",7,NA,NA,17,"3832_1_2006-09-12",2006,9
3832,"wilson",1,"2006-10-19",10,"c",6.8,NA,NA,18,"3832_1_2006-10-19",2006,10
3832,"wilson",1,"2007-05-24",6,"c",7.1,NA,NA,16,"3832_1_2007-05-24",2007,5
3832,"wilson",1,"2007-06-15",5,"c",7.1,NA,NA,16,"3832_1_2007-06-15",2007,6
3832,"wilson",1,"2007-07-11",6,"c",7.1,NA,NA,16,"3832_1_2007-07-11",2007,7
3832,"wilson",1,"2007-08-15",6,"c",7.2,NA,NA,17,"3832_1_2007-08-15",2007,8
3832,"wilson",1,"2007-09-21",7,"c",7.1,NA,NA,18,"3832_1_2007-09-21",2007,9
3832,"wilson",1,"2007-10-24",8,"c",6.8,NA,NA,NA,"3832_1_2007-10-24",2007,10
3832,"wilson",1,"2008-05-07",6,"c",6.8,NA,NA,16.5,"3832_1_2008-05-07",2008,5
3832,"wilson",1,"2008-06-05",7,"c",6.9,NA,NA,16,"3832_1_2008-06-05",2008,6
3832,"wilson",1,"2008-07-02",6,"c",6.9,NA,NA,18.5,"3832_1_2008-07-02",2008,7
3832,"wilson",1,"2008-08-27",6,"c",7,NA,NA,17.5,"3832_1_2008-08-27",2008,8
3832,"wilson",1,"2008-09-25",7,"c",7,NA,NA,15,"3832_1_2008-09-25",2008,9
3832,"wilson",1,"2008-10-27",10,"c",6.7,NA,NA,18,"3832_1_2008-10-27",2008,10
3832,"wilson",1,"2009-05-21",10,"c",NA,NA,NA,17,"3832_1_2009-05-21",2009,5
3832,"wilson",1,"2009-06-17",5,"c",NA,NA,NA,18,"3832_1_2009-06-17",2009,6
3832,"wilson",1,"2009-07-15",6,"c",NA,NA,NA,19,"3832_1_2009-07-15",2009,7
3832,"wilson",1,"2009-08-11",5,"c",NA,NA,NA,19,"3832_1_2009-08-11",2009,8
3832,"wilson",1,"2009-09-10",5,"c",NA,NA,NA,19,"3832_1_2009-09-10",2009,9
3832,"wilson",1,"2009-10-14",10,"c",NA,NA,NA,19.5,"3832_1_2009-10-14",2009,10
3832,"wilson",1,"2010-05-18",10,"c",NA,NA,NA,16,"3832_1_2010-05-18",2010,5
3832,"wilson",1,"2010-06-04",5,"c",NA,NA,NA,18,"3832_1_2010-06-04",2010,6
3832,"wilson",1,"2010-07-06",6,"c",NA,NA,NA,17,"3832_1_2010-07-06",2010,7
3832,"wilson",1,"2010-08-10",5.5,"c",NA,NA,NA,17.5,"3832_1_2010-08-10",2010,8
3832,"wilson",1,"2010-09-15",7,"c",NA,NA,NA,17.5,"3832_1_2010-09-15",2010,9
3832,"wilson",1,"2010-10-22",10,"c",NA,NA,NA,18,"3832_1_2010-10-22",2010,10
3832,"wilson",1,"2011-05-24",10,"c",NA,NA,NA,16,"3832_1_2011-05-24",2011,5
3832,"wilson",1,"2011-06-27",6,"c",NA,NA,NA,16,"3832_1_2011-06-27",2011,6
3832,"wilson",1,"2011-07-12",5,"c",NA,NA,NA,19.5,"3832_1_2011-07-12",2011,7
3832,"wilson",1,"2011-08-11",5.5,"c",NA,NA,NA,17.5,"3832_1_2011-08-11",2011,8
3832,"wilson",1,"2011-09-12",6.5,"c",NA,NA,NA,18,"3832_1_2011-09-12",2011,9
3832,"wilson",1,"2012-06-11",6,"c",NA,NA,NA,16,"3832_1_2012-06-11",2012,6
3832,"wilson",1,"2012-07-12",4.5,"c",NA,NA,NA,18.5,"3832_1_2012-07-12",2012,7
3832,"wilson",1,"2012-08-13",4.5,"c",NA,NA,NA,17,"3832_1_2012-08-13",2012,8
3832,"wilson",1,"2012-09-07",5.5,"c",NA,NA,NA,18,"3832_1_2012-09-07",2012,9
3832,"wilson",1,"2012-10-05",8,"c",NA,NA,NA,17.5,"3832_1_2012-10-05",2012,10
3832,"wilson",1,"2013-05-22",9,"c",NA,NA,NA,16.5,"3832_1_2013-05-22",2013,5
3832,"wilson",1,"2013-06-17",6,"c",NA,NA,NA,17.5,"3832_1_2013-06-17",2013,6
3832,"wilson",1,"2013-07-31",5,"c",NA,NA,NA,18,"3832_1_2013-07-31",2013,7
3832,"wilson",1,"2013-08-20",4.5,"c",NA,NA,NA,18.5,"3832_1_2013-08-20",2013,8
3832,"wilson",1,"2013-09-16",6,"c",NA,NA,NA,20,"3832_1_2013-09-16",2013,9
3832,"wilson",1,"2014-06-02",7,"c",NA,NA,NA,19,"3832_1_2014-06-02",2014,6
3832,"wilson",1,"2014-06-16",7,"c",NA,NA,NA,18.5,"3832_1_2014-06-16",2014,6
3832,"wilson",1,"2014-07-14",5,"c",NA,NA,NA,18,"3832_1_2014-07-14",2014,7
3832,"wilson",1,"2014-08-07",6,"c",NA,NA,NA,18.5,"3832_1_2014-08-07",2014,8
3832,"wilson",1,"2014-09-08",6,"c",NA,NA,NA,19,"3832_1_2014-09-08",2014,9
3832,"wilson",1,"2014-10-31",9,"c",NA,NA,NA,19.5,"3832_1_2014-10-31",2014,10
3832,"wilson",1,"2015-05-29",8,"c",NA,NA,NA,17,"3832_1_2015-05-29",2015,5
3832,"wilson",1,"2015-06-22",6,"c",NA,NA,NA,17,"3832_1_2015-06-22",2015,6
3832,"wilson",1,"2015-07-20",5,"c",NA,NA,NA,18.5,"3832_1_2015-07-20",2015,7
3832,"wilson",1,"2015-08-03",5,"c",NA,NA,NA,17.5,"3832_1_2015-08-03",2015,8
3832,"wilson",1,"2015-08-20",5,"c",NA,NA,NA,17.5,"3832_1_2015-08-20",2015,8
3832,"wilson",1,"2015-09-21",6,"c",NA,NA,NA,18,"3832_1_2015-09-21",2015,9
3832,"wilson",1,"2015-10-20",10,"c",NA,NA,NA,19,"3832_1_2015-10-20",2015,10
3832,"wilson",1,"2016-05-06",9,"c",NA,NA,NA,15.5,"3832_1_2016-05-06",2016,5
3832,"wilson",1,"2016-05-20",9,"c",NA,NA,NA,16.5,"3832_1_2016-05-20",2016,5
3832,"wilson",1,"2016-06-02",4,"c",NA,NA,NA,18,"3832_1_2016-06-02",2016,6
3832,"wilson",1,"2016-06-15",8,"c",NA,NA,NA,17,"3832_1_2016-06-15",2016,6
3832,"wilson",1,"2016-06-21",999.9,"c",NA,NA,NA,NA,"3832_1_2016-06-21",2016,6
3832,"wilson",1,"2016-07-05",6,"c",NA,NA,NA,17.5,"3832_1_2016-07-05",2016,7
3832,"wilson",1,"2016-07-18",5,"c",NA,NA,NA,18.5,"3832_1_2016-07-18",2016,7
3832,"wilson",1,"2016-08-04",5,"c",NA,NA,NA,18.5,"3832_1_2016-08-04",2016,8
3832,"wilson",1,"2016-08-16",5,"c",NA,NA,NA,19,"3832_1_2016-08-16",2016,8
3832,"wilson",1,"2016-09-01",999.9,"c",NA,NA,NA,NA,"3832_1_2016-09-01",2016,9
3832,"wilson",1,"2016-09-29",8,"c",NA,NA,NA,9.2,"3832_1_2016-09-29",2016,9
3832,"wilson",1,"2016-10-12",999.9,"c",NA,NA,NA,NA,"3832_1_2016-10-12",2016,10
3832,"wilson",1,"2017-05-24",9,"c",NA,NA,NA,16,"3832_1_2017-05-24",2017,5
3832,"wilson",1,"2017-06-07",999.9,"c",NA,NA,NA,NA,"3832_1_2017-06-07",2017,6
3832,"wilson",1,"2017-06-19",6,"c",NA,NA,NA,17.5,"3832_1_2017-06-19",2017,6
3832,"wilson",1,"2017-07-17",5.5,"c",NA,NA,NA,19,"3832_1_2017-07-17",2017,7
3832,"wilson",1,"2017-08-16",6,"c",NA,NA,NA,18,"3832_1_2017-08-16",2017,8
3832,"wilson",1,"2017-09-12",7,"c",NA,NA,NA,19,"3832_1_2017-09-12",2017,9
3832,"wilson",1,"2017-10-10",7,"c",NA,NA,NA,19.5,"3832_1_2017-10-10",2017,10
3832,"wilson",1,"2018-05-30",9,"c",NA,NA,NA,16.5,"3832_1_2018-05-30",2018,5
3832,"wilson",1,"2018-06-15",7,"c",NA,NA,NA,17,"3832_1_2018-06-15",2018,6
3832,"wilson",1,"2018-07-11",6,"c",NA,NA,NA,18.5,"3832_1_2018-07-11",2018,7
3832,"wilson",1,"2018-08-09",5.5,"c",8.45,NA,77,17.5,"3832_1_2018-08-09",2018,8
3832,"wilson",1,"2018-09-06",5,"c",NA,NA,NA,18.5,"3832_1_2018-09-06",2018,9
3832,"wilson",1,"2018-10-10",7.5,"c",NA,NA,NA,NA,"3832_1_2018-10-10",2018,10
3832,"wilson",1,"2019-05-08",6,"c",NA,NA,NA,16,"3832_1_2019-05-08",2019,5
3832,"wilson",1,"2019-06-27",5,"c",NA,NA,NA,16.5,"3832_1_2019-06-27",2019,6
3832,"wilson",1,"2019-07-17",5,"c",NA,NA,NA,18,"3832_1_2019-07-17",2019,7
3832,"wilson",1,"2019-08-14",6,"c",NA,NA,NA,18,"3832_1_2019-08-14",2019,8
3832,"wilson",1,"2019-08-27",12,"g",6.7,NA,NA,NA,"3832_1_2019-08-27",2019,8
3832,"wilson",1,"2019-08-27",4,"g",8.4,NA,75,NA,"3832_1_2019-08-27",2019,8
3832,"wilson",1,"2019-08-27",1,"g",8.34,NA,76,NA,"3832_1_2019-08-27",2019,8
3832,"wilson",1,"2019-09-09",6,"c",NA,NA,NA,18.5,"3832_1_2019-09-09",2019,9
3832,"wilson",1,"2019-09-26",999.9,"c",NA,NA,NA,18,"3832_1_2019-09-26",2019,9
3832,"wilson",1,"2019-10-09",8,"c",NA,NA,NA,18,"3832_1_2019-10-09",2019,10
3832,"wilson",1,"2020-06-17",6,"c",NA,NA,NA,18,"3832_1_2020-06-17",2020,6
3832,"wilson",1,"2020-07-15",6,"c",NA,NA,NA,17,"3832_1_2020-07-15",2020,7
3832,"wilson",1,"2020-08-10",6,"c",NA,NA,NA,18,"3832_1_2020-08-10",2020,8
3832,"wilson",1,"2020-09-24",8,"c",NA,NA,NA,19,"3832_1_2020-09-24",2020,9
3832,"wilson",1,"2020-10-14",9,"c",NA,NA,NA,19.5,"3832_1_2020-10-14",2020,10
5236,"cobbossee",2,"2000-05-16",10,"c",7,NA,NA,16,"5236_2_2000-05-16",2000,5
5236,"cobbossee",1,"2000-05-16",10,"c",6.8,NA,NA,15,"5236_1_2000-05-16",2000,5
5236,"cobbossee",2,"2000-06-29",10,"c",7,NA,NA,15,"5236_2_2000-06-29",2000,6
5236,"cobbossee",1,"2000-06-29",10,"c",7,5,NA,15.5,"5236_1_2000-06-29",2000,6
5236,"cobbossee",1,"2000-07-25",8,"c",6.9,NA,NA,14.5,"5236_1_2000-07-25",2000,7
5236,"cobbossee",2,"2000-07-25",9,"c",6.9,NA,NA,13,"5236_2_2000-07-25",2000,7
5236,"cobbossee",1,"2000-08-15",7,"c",6.9,NA,NA,14,"5236_1_2000-08-15",2000,8
5236,"cobbossee",2,"2000-08-15",7,"c",6.9,NA,NA,14.5,"5236_2_2000-08-15",2000,8
5236,"cobbossee",1,"2000-09-26",10,"c",7,NA,NA,17,"5236_1_2000-09-26",2000,9
5236,"cobbossee",2,"2000-09-26",9,"c",7,NA,NA,17.5,"5236_2_2000-09-26",2000,9
5236,"cobbossee",2,"2000-10-20",10,"c",7,NA,NA,17,"5236_2_2000-10-20",2000,10
5236,"cobbossee",1,"2000-10-20",10,"c",7.1,NA,NA,17,"5236_1_2000-10-20",2000,10
5236,"cobbossee",2,"2001-05-04",10,"c",7,NA,NA,14.5,"5236_2_2001-05-04",2001,5
5236,"cobbossee",1,"2001-05-04",10,"c",7,NA,NA,15,"5236_1_2001-05-04",2001,5
5236,"cobbossee",1,"2001-06-08",7,"c",7,NA,NA,14.5,"5236_1_2001-06-08",2001,6
5236,"cobbossee",2,"2001-06-08",7,"c",7,NA,NA,14,"5236_2_2001-06-08",2001,6
5236,"cobbossee",1,"2001-07-10",7,"c",7,NA,NA,15,"5236_1_2001-07-10",2001,7
5236,"cobbossee",2,"2001-07-10",7,"c",7,NA,NA,15.5,"5236_2_2001-07-10",2001,7
5236,"cobbossee",2,"2001-08-14",6,"c",7,NA,NA,13.5,"5236_2_2001-08-14",2001,8
5236,"cobbossee",1,"2001-08-14",7,"c",7,NA,NA,15.5,"5236_1_2001-08-14",2001,8
5236,"cobbossee",2,"2001-09-12",7,"c",7.1,NA,NA,16,"5236_2_2001-09-12",2001,9
5236,"cobbossee",1,"2001-09-12",8,"c",7,NA,NA,17,"5236_1_2001-09-12",2001,9
5236,"cobbossee",1,"2001-10-02",10,"c",7,NA,NA,18,"5236_1_2001-10-02",2001,10
5236,"cobbossee",2,"2001-10-02",9,"c",7,NA,NA,15,"5236_2_2001-10-02",2001,10
5236,"cobbossee",2,"2002-05-08",10,"c",7.2,NA,NA,14.4,"5236_2_2002-05-08",2002,5
5236,"cobbossee",1,"2002-05-10",10,"c",7,NA,NA,14.8,"5236_1_2002-05-10",2002,5
5236,"cobbossee",2,"2002-06-18",10,"c",7,NA,NA,14.8,"5236_2_2002-06-18",2002,6
5236,"cobbossee",1,"2002-06-18",10,"c",6.8,NA,NA,15.1,"5236_1_2002-06-18",2002,6
5236,"cobbossee",1,"2002-07-24",8,"c",6.9,NA,NA,15.3,"5236_1_2002-07-24",2002,7
5236,"cobbossee",2,"2002-07-24",5,"c",7,NA,NA,14.1,"5236_2_2002-07-24",2002,7
5236,"cobbossee",1,"2002-08-26",7,"c",7.1,NA,NA,15.5,"5236_1_2002-08-26",2002,8
5236,"cobbossee",2,"2002-08-26",7,"c",7.1,NA,NA,14.3,"5236_2_2002-08-26",2002,8
5236,"cobbossee",1,"2002-09-24",10,"c",7,NA,NA,15.5,"5236_1_2002-09-24",2002,9
5236,"cobbossee",2,"2002-09-24",10,"c",6.8,NA,NA,14.5,"5236_2_2002-09-24",2002,9
5236,"cobbossee",1,"2002-10-24",10,"c",6.9,NA,NA,15.5,"5236_1_2002-10-24",2002,10
5236,"cobbossee",2,"2002-10-24",10,"c",6.9,NA,NA,14.4,"5236_2_2002-10-24",2002,10
5236,"cobbossee",1,"2003-05-21",4,"c",7.2,12,NA,18.6,"5236_1_2003-05-21",2003,5
5236,"cobbossee",2,"2003-05-23",10,"c",7,11,NA,17.5,"5236_2_2003-05-23",2003,5
5236,"cobbossee",2,"2003-06-16",10,"c",7,18,NA,18.9,"5236_2_2003-06-16",2003,6
5236,"cobbossee",1,"2003-06-16",9,"c",7,16,NA,18.7,"5236_1_2003-06-16",2003,6
5236,"cobbossee",2,"2003-07-21",7,"c",7.3,13,NA,19.2,"5236_2_2003-07-21",2003,7
5236,"cobbossee",1,"2003-07-21",7,"c",7.2,12,NA,19.1,"5236_1_2003-07-21",2003,7
5236,"cobbossee",2,"2003-08-20",7,"c",7.2,17,NA,19.2,"5236_2_2003-08-20",2003,8
5236,"cobbossee",1,"2003-08-20",7,"c",7.2,20,NA,19.7,"5236_1_2003-08-20",2003,8
5236,"cobbossee",1,"2003-09-26",8,"c",7,12,NA,17.5,"5236_1_2003-09-26",2003,9
5236,"cobbossee",2,"2003-09-30",8,"c",7.1,19,NA,18.5,"5236_2_2003-09-30",2003,9
5236,"cobbossee",2,"2003-10-31",10,"c",7,17,NA,17.2,"5236_2_2003-10-31",2003,10
5236,"cobbossee",1,"2003-10-31",10,"c",7,16,NA,17.4,"5236_1_2003-10-31",2003,10
5236,"cobbossee",1,"2004-05-25",9,"c",7.1,15,NA,16.5,"5236_1_2004-05-25",2004,5
5236,"cobbossee",2,"2004-05-25",10,"c",6.9,8,NA,18,"5236_2_2004-05-25",2004,5
5236,"cobbossee",1,"2004-06-21",7,"c",7,7,NA,14.5,"5236_1_2004-06-21",2004,6
5236,"cobbossee",2,"2004-06-21",8,"c",7,8,NA,17,"5236_2_2004-06-21",2004,6
5236,"cobbossee",1,"2004-07-21",6,"c",7.1,9,NA,16,"5236_1_2004-07-21",2004,7
5236,"cobbossee",2,"2004-07-21",7,"c",7.1,9,NA,15.5,"5236_2_2004-07-21",2004,7
5236,"cobbossee",2,"2004-08-16",7,"c",7.1,12,NA,14,"5236_2_2004-08-16",2004,8
5236,"cobbossee",1,"2004-08-16",7,"c",7.1,11,NA,13.5,"5236_1_2004-08-16",2004,8
5236,"cobbossee",2,"2004-09-21",10,"c",7,9,NA,15.5,"5236_2_2004-09-21",2004,9
5236,"cobbossee",1,"2004-09-21",10,"c",7,9,NA,14.5,"5236_1_2004-09-21",2004,9
5236,"cobbossee",2,"2004-10-19",10,"c",6.9,10,NA,13,"5236_2_2004-10-19",2004,10
5236,"cobbossee",1,"2004-10-19",10,"c",6.9,9,NA,13,"5236_1_2004-10-19",2004,10
5236,"cobbossee",1,"2005-05-27",10,"c",6.9,NA,NA,10,"5236_1_2005-05-27",2005,5
5236,"cobbossee",2,"2005-05-27",10,"c",6.9,NA,NA,9.5,"5236_2_2005-05-27",2005,5
5236,"cobbossee",2,"2005-07-25",7,"c",NA,NA,NA,13,"5236_2_2005-07-25",2005,7
5236,"cobbossee",1,"2005-08-22",6,"c",NA,NA,NA,16,"5236_1_2005-08-22",2005,8
5236,"cobbossee",2,"2005-08-22",6,"c",NA,NA,NA,14.5,"5236_2_2005-08-22",2005,8
5236,"cobbossee",1,"2006-05-26",10,"c",7,NA,NA,NA,"5236_1_2006-05-26",2006,5
5236,"cobbossee",1,"2006-06-19",10,"c",6.8,NA,NA,17.5,"5236_1_2006-06-19",2006,6
5236,"cobbossee",2,"2006-06-19",6,"c",7,NA,NA,17.5,"5236_2_2006-06-19",2006,6
5236,"cobbossee",1,"2006-07-19",9,"c",6.9,NA,NA,22.5,"5236_1_2006-07-19",2006,7
5236,"cobbossee",2,"2006-07-19",8,"c",6.8,NA,NA,20,"5236_2_2006-07-19",2006,7
5236,"cobbossee",2,"2006-08-17",7,"c",7.3,NA,NA,18.5,"5236_2_2006-08-17",2006,8
5236,"cobbossee",1,"2006-08-17",8,"c",7.1,NA,NA,20.5,"5236_1_2006-08-17",2006,8
5236,"cobbossee",2,"2006-09-25",10,"c",7,NA,NA,20,"5236_2_2006-09-25",2006,9
5236,"cobbossee",1,"2006-09-26",10,"c",7,NA,NA,20.5,"5236_1_2006-09-26",2006,9
5236,"cobbossee",1,"2006-10-27",10,"c",7,NA,NA,21,"5236_1_2006-10-27",2006,10
5236,"cobbossee",2,"2006-10-27",10,"c",6.9,NA,NA,20,"5236_2_2006-10-27",2006,10
5236,"cobbossee",2,"2007-05-22",10,"c",7,NA,NA,19.5,"5236_2_2007-05-22",2007,5
5236,"cobbossee",1,"2007-05-23",10,"c",7.1,NA,NA,19,"5236_1_2007-05-23",2007,5
5236,"cobbossee",2,"2007-06-13",3,"c",6.9,NA,NA,19.5,"5236_2_2007-06-13",2007,6
5236,"cobbossee",1,"2007-06-13",8,"c",7.2,NA,NA,19,"5236_1_2007-06-13",2007,6
5236,"cobbossee",1,"2007-07-12",6,"c",7.2,NA,NA,18.5,"5236_1_2007-07-12",2007,7
5236,"cobbossee",2,"2007-07-12",7,"c",7.2,NA,NA,19,"5236_2_2007-07-12",2007,7
5236,"cobbossee",1,"2007-08-14",7,"c",7.5,NA,NA,19,"5236_1_2007-08-14",2007,8
5236,"cobbossee",2,"2007-08-14",7,"c",7.2,NA,NA,19.5,"5236_2_2007-08-14",2007,8
5236,"cobbossee",1,"2007-08-29",7,"c",7.1,NA,NA,20,"5236_1_2007-08-29",2007,8
5236,"cobbossee",2,"2007-08-29",8,"c",7.1,NA,NA,21,"5236_2_2007-08-29",2007,8
5236,"cobbossee",1,"2007-09-28",9,"c",7,NA,NA,20,"5236_1_2007-09-28",2007,9
5236,"cobbossee",2,"2007-10-26",10,"c",6.8,NA,NA,19.5,"5236_2_2007-10-26",2007,10
5236,"cobbossee",1,"2007-10-26",10,"c",6.9,NA,NA,19.5,"5236_1_2007-10-26",2007,10
5236,"cobbossee",2,"2008-05-27",8,"c",7,NA,NA,NA,"5236_2_2008-05-27",2008,5
5236,"cobbossee",1,"2008-05-29",8,"c",7,NA,NA,19,"5236_1_2008-05-29",2008,5
5236,"cobbossee",1,"2008-06-19",6,"c",7.1,NA,NA,20.5,"5236_1_2008-06-19",2008,6
5236,"cobbossee",2,"2008-06-19",7,"c",7.1,NA,NA,20,"5236_2_2008-06-19",2008,6
5236,"cobbossee",2,"2008-07-18",8,"c",7,NA,NA,20,"5236_2_2008-07-18",2008,7
5236,"cobbossee",1,"2008-07-22",9,"c",6.8,NA,NA,NA,"5236_1_2008-07-22",2008,7
5236,"cobbossee",2,"2008-08-15",7,"c",7.2,NA,NA,21,"5236_2_2008-08-15",2008,8
5236,"cobbossee",1,"2008-08-15",7,"c",7.2,NA,NA,20,"5236_1_2008-08-15",2008,8
5236,"cobbossee",1,"2008-09-17",8,"c",7,NA,NA,NA,"5236_1_2008-09-17",2008,9
5236,"cobbossee",2,"2008-09-17",8,"c",7.1,NA,NA,20,"5236_2_2008-09-17",2008,9
5236,"cobbossee",2,"2008-10-10",10,"c",7,NA,NA,21,"5236_2_2008-10-10",2008,10
5236,"cobbossee",1,"2008-10-15",10,"c",6.8,NA,NA,20,"5236_1_2008-10-15",2008,10
5236,"cobbossee",2,"2009-05-26",6,"c",NA,NA,NA,20.5,"5236_2_2009-05-26",2009,5
5236,"cobbossee",1,"2009-05-26",9,"c",NA,NA,NA,20.5,"5236_1_2009-05-26",2009,5
5236,"cobbossee",1,"2009-06-25",10,"c",NA,NA,NA,20.5,"5236_1_2009-06-25",2009,6
5236,"cobbossee",2,"2009-06-25",9,"c",NA,NA,NA,21,"5236_2_2009-06-25",2009,6
5236,"cobbossee",2,"2009-07-20",8,"c",NA,NA,NA,21,"5236_2_2009-07-20",2009,7
5236,"cobbossee",1,"2009-07-20",8,"c",NA,NA,NA,21,"5236_1_2009-07-20",2009,7
5236,"cobbossee",2,"2009-08-17",7,"c",NA,NA,NA,21,"5236_2_2009-08-17",2009,8
5236,"cobbossee",1,"2009-08-17",6,"c",NA,NA,NA,20.5,"5236_1_2009-08-17",2009,8
5236,"cobbossee",1,"2009-09-21",10,"c",NA,NA,NA,21,"5236_1_2009-09-21",2009,9
5236,"cobbossee",2,"2009-09-21",10,"c",NA,NA,NA,21,"5236_2_2009-09-21",2009,9
5236,"cobbossee",1,"2009-10-30",10,"c",NA,NA,NA,21.5,"5236_1_2009-10-30",2009,10
5236,"cobbossee",2,"2009-10-30",10,"c",NA,NA,NA,21.5,"5236_2_2009-10-30",2009,10
5236,"cobbossee",1,"2010-05-21",10,"c",NA,NA,NA,19,"5236_1_2010-05-21",2010,5
5236,"cobbossee",2,"2010-05-25",10,"c",NA,NA,NA,20,"5236_2_2010-05-25",2010,5
5236,"cobbossee",1,"2010-06-14",6,"c",NA,NA,NA,20.5,"5236_1_2010-06-14",2010,6
5236,"cobbossee",2,"2010-06-14",7,"c",NA,NA,NA,20.5,"5236_2_2010-06-14",2010,6
5236,"cobbossee",1,"2010-07-15",6,"c",NA,NA,NA,21,"5236_1_2010-07-15",2010,7
5236,"cobbossee",2,"2010-07-15",6,"c",NA,NA,NA,20,"5236_2_2010-07-15",2010,7
5236,"cobbossee",2,"2010-08-05",7,"c",NA,NA,NA,21,"5236_2_2010-08-05",2010,8
5236,"cobbossee",1,"2010-08-05",6.5,"c",NA,NA,NA,21,"5236_1_2010-08-05",2010,8
5236,"cobbossee",1,"2010-09-16",9,"c",NA,NA,NA,20.5,"5236_1_2010-09-16",2010,9
5236,"cobbossee",2,"2010-09-16",10,"c",NA,NA,NA,20.5,"5236_2_2010-09-16",2010,9
5236,"cobbossee",1,"2010-10-26",10,"c",NA,NA,NA,21,"5236_1_2010-10-26",2010,10
5236,"cobbossee",2,"2010-10-26",10,"c",NA,NA,NA,20.5,"5236_2_2010-10-26",2010,10
5236,"cobbossee",2,"2011-05-25",10,"c",NA,NA,NA,19,"5236_2_2011-05-25",2011,5
5236,"cobbossee",1,"2011-05-25",10,"c",NA,NA,NA,18,"5236_1_2011-05-25",2011,5
5236,"cobbossee",2,"2011-06-16",7,"c",NA,NA,NA,20,"5236_2_2011-06-16",2011,6
5236,"cobbossee",1,"2011-06-16",7,"c",NA,NA,NA,20,"5236_1_2011-06-16",2011,6
5236,"cobbossee",1,"2011-06-30",6,"c",NA,NA,NA,20,"5236_1_2011-06-30",2011,6
5236,"cobbossee",2,"2011-07-11",6,"c",NA,NA,NA,19,"5236_2_2011-07-11",2011,7
5236,"cobbossee",1,"2011-07-11",6,"c",NA,NA,NA,20,"5236_1_2011-07-11",2011,7
5236,"cobbossee",2,"2011-08-09",6,"c",NA,NA,NA,20,"5236_2_2011-08-09",2011,8
5236,"cobbossee",1,"2011-08-09",6.5,"c",NA,NA,NA,20,"5236_1_2011-08-09",2011,8
5236,"cobbossee",1,"2011-09-21",9.5,"c",NA,NA,NA,20,"5236_1_2011-09-21",2011,9
5236,"cobbossee",2,"2011-09-21",10,"c",NA,NA,NA,19.5,"5236_2_2011-09-21",2011,9
5236,"cobbossee",2,"2012-06-01",5,"c",NA,NA,NA,20.5,"5236_2_2012-06-01",2012,6
5236,"cobbossee",1,"2012-06-01",7,"c",NA,NA,NA,21,"5236_1_2012-06-01",2012,6
5236,"cobbossee",2,"2012-06-19",9,"c",NA,NA,NA,20,"5236_2_2012-06-19",2012,6
